equipment_internal_id,dolibarr_ref,insight_type,insight_text,severity
Linac-154325,1018265_proveedor_local,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,1018265_proveedor_local,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1565836,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
LINAC-153038,1565836,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1565836,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
LINAC-153038,1565836,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,1014474,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,1014474,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1014474,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-201172,1018459,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-201172,1018459,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1531790,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,1531790,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1531790,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-156187,1507972,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-156187,1507972,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,45133502026_usado,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-152171,45133502026_usado,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-152171,45133502026_usado,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,1565768,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,1565768,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1565768,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1565768,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,1564361,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,1564361,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1564361,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1564361,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1005032,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1005032,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1005032,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,1005033,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,1005033,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,1005033,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-156187,1022378,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-156187,1022378,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109374,1548845,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109374,1548845,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,351372700257X,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,351372700257X,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
LINAC-153038,351372700257X,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
LINAC-153038,821321900373H,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
LINAC-153038,821321900373H,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-109256,1557545,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-109256,1557545,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,1557545,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109256,1557545,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-109374,45133304800,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-109374,45133304800,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109374,45133304800,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109374,45133304800,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,1024939,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-153935,1024939,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1024939,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1024939,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-109256,1502613,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-109256,1502613,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,1502613,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109374,45133411788,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109374,45133411788,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-201110,1515997,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-201110,1515997,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,45133308730,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,45133308730,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,1021309___1564281,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-109256,1021309___1564281,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,45133400146,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,45133400146,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,45133400146,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,45133304100,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,45133304100,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,45133304100,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,45133304200,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,45133304200,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,45133304200,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,261308039505,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,261308039505,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,261308039505,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,1515219,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,1515219,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1515219,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,45133304800,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-156473,45133304800,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,45133304800,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-156473,45133304800,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-156187,1564298,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-156187,1564298,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-156187,1564298,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-156473,1522567,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-156473,1522567,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1522567,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-156473,1522567,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,261308039505,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,261308039505,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,261308039505,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,1515219,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,1515219,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1515219,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,1515098,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-156473,1515098,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1515098,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-156473,1515098,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-153935,1522567,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",warning
Linac-153935,1522567,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1522567,COHORT_USED,El modelo usa cohorte (same_part_global) porque no hay suficientes eventos propios en esta máquina.,info
Linac-153935,1538261,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",warning
Linac-153935,1538261,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-153935,1538261,COHORT_USED,El modelo usa cohorte (same_part_global) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,03-999-1290,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-154325,03-999-1290,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,03-999-1290,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-154325,03-999-1290,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,1018265_proveedor_local,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-156473,1018265_proveedor_local,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109374,1539679___1571202,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-1,1564361,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1564361,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1564361,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1557545,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1557545,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1557545,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1011030,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-1,1011030,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1565835,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1565835,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1565835,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1565836,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1565836,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1565836,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1531145,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-1,1531145,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1018559,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",warning
CLC-1,1018559,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1018559,COHORT_USED,El modelo usa cohorte (same_part_global) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1532592,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
CLC-1,1532592,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,4513316442301M,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,4513316442301M,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,4513316442301M,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1515098,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1515098,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1515098,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,45133304800,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,45133304800,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,45133304800,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1018265_proveedor_local,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1018265_proveedor_local,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1018265_proveedor_local,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-151673,45133308034,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-151673,45133308034,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-151673,45133308034,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
INC-156473,1553878___1552668,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,1553878___1552668,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-201110,45133326590,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-201110,45133326590,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109256,1572991,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-109256,1572991,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1564298,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1564298,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1564298,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1564298,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
CLC-1,1010848,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
CLC-1,1010848,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
CLC-1,1010848,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
CLC-1,1010848,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-152171,1501074,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-152171,1501074,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-152171,1501074,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
APOTECA-PS,2276501,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
APOTECA-PS,2276501,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1565768,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
INC-156473,1565768,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1565768,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
Linac-156187,45133304800,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
Linac-156187,45133304800,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-156187,45133304800,COHORT_USED,El modelo usa cohorte (same_client_same_part) porque no hay suficientes eventos propios en esta máquina.,info
INC-156473,45133326590,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,45133326590,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,451362610003J,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,451362610003J,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
INC-156473,1023592,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
INC-156473,1023592,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-154325,1016422,LOW_DATA_VOLUME,Solo existe un evento observado para este repuesto en esta máquina - no hay base estadística suficiente todavía.,info
Linac-154325,1016422,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109374,1522567,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_part_global).",warning
Linac-109374,1522567,MATCH_QUALITY,"El match con Dolibarr es exacto, lo que aumenta la confiabilidad de esta estimación.",positive
Linac-109374,1522567,COHORT_USED,El modelo usa cohorte (same_part_global) porque no hay suficientes eventos propios en esta máquina.,info
Linac-109374,1522567,AFTER_HOURS_EXPOSURE,"La máquina presenta actividad fuera de horario relevante; esto podría ser un factor explicativo, pero no prueba causalidad.",info
Linac-154325,1568178,LOW_DATA_VOLUME,"La estimación tiene confiabilidad reducida por n < 3 (0 intervalo(s) propios). Un solo evento observado, sin intervalo propio - se usa 100% la estimación de la cohorte (same_client_same_part).",warning
