zendesk_ticket_id,external_id,type,subject,raw_subject,description,priority,status,via_channel,requester_id,submitter_id,assignee_id,organization_id,group_id,is_public,has_incidents,due_at,satisfaction_rating,ticket_form_id,brand_id,created_at,updated_at,extracted_at
9749,,incident,Dose rate mon,Dose rate mon,"Hola José

Según conversado, informo que el equipo presenta interlock Dose rate Mon con 6FFF, interrumpiendo tratamientos.

Saludos",urgent,closed,web,20254020299291,20254020299291,22297930568347,14741597726619,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-12T12:26:39Z,2025-12-20T16:13:10Z,2026-08-06T15:19:10.327Z
9685,,incident,Interlock Low Water Pressure VERSA 1,Interlock Low Water Pressure VERSA 1,"Estimados,

Se requiere revision del VERSA 1 por interlock Low Water Pressure y no permite irradiar.

Saludos,

Manuel.",urgent,closed,web,20254020292379,20254020292379,20210900681499,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-11-24T12:15:50Z,2025-12-20T16:13:10Z,2026-08-06T15:19:10.327Z
9723,,incident,Problemas MLC Infinity ,Problemas MLC Infinity ,"Estimados, buen día, El día de hoy no fue posible cargar campos en el equipo Infinity, adjunto errores, equipo detenido",urgent,closed,web,23562920769947,23562920769947,27816237178267,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-04T11:09:53Z,2025-12-20T16:13:11Z,2026-08-06T15:19:10.327Z
9689,,incident,Inestabilidad de los haces de fotones VERSA 1,Inestabilidad de los haces de fotones VERSA 1,"Estimados,

Se requiere revisión de haces de fotones del VERSA 1 por inestabilidad de la tasa de dosis y energía.

Equipo no operativo clínicamente.

Saludos,

Manuel.",urgent,closed,web,20254020292379,20254020292379,20210900681499,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-11-24T15:33:32Z,2025-12-20T16:13:11Z,2026-08-06T15:19:10.327Z
9706,,incident,Problemas en posicionamiento de Hexapod,Problemas en posicionamiento de Hexapod,Inconsistencia en los resultados esperados para las pruebas de posicionamiento con la camilla Hexapod,high,closed,web,36182421530907,36182421530907,20210900681499,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-11-27T19:55:21Z,2025-12-21T17:48:00Z,2026-08-06T15:19:10.327Z
9742,,incident,Conebeam presenta artefacto,Conebeam presenta artefacto,Conebeam presenta artefacto,high,closed,web,36182421530907,36182421530907,20210900681499,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-10T20:25:24Z,2025-12-21T17:48:01Z,2026-08-06T15:19:10.327Z
9748,,incident,Importación plan respalado,Importación plan respalado,"Buen día,

Con gusto de saludar me comunico con usted para solicitar la importación a Monaco de plan previamente respaldado de Jose Gonzalez Yañez (4.278.986-0), plan de prueba en el que se cuantificaba solo 1 sesión

Saludos!

Sebastián Flores Acuña
TM Radioterapia HCM",low,closed,email,40109334283675,40109334283675,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-12T11:50:00Z,2025-12-26T12:20:29Z,2026-08-06T15:19:10.327Z
9743,,incident,Switches sin luz,Switches sin luz,"Hola!
Recien tuvimos un corte de luz, y si bien todas las upc funcionaron bien, se cayo la red en planning y eso botó medio servicio.
Evaluar una upc en la cajita de switches u otra solucion.

Saludos

JL",low,closed,email,26080982926747,26080982926747,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-11T13:01:11Z,2025-12-26T12:20:30Z,2026-08-06T15:19:10.327Z
9764,,incident,Multiples interlocks mas charco de agua en sala de maquinas de origen desconocido,Multiples interlocks mas charco de agua en sala de maquinas de origen desconocido,"Estimados,

Se requiere revision del VERSA 1 por interlocks:

Facility 1 State, Temp Diff, Pressure Diff, Diap Rot.

Además, el equipo amaneció con un charco de agua de origen desconocido en la sala de máquinas.

Equipo detenido.

Saludos,

Manuel Castrillón.",urgent,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-19T11:52:03Z,2025-12-26T15:25:04Z,2026-08-06T15:19:10.327Z
9695,,incident,Falla HEXAPOD VERSA 2,Falla HEXAPOD VERSA 2,"Estimados,

Se requiere revision del HEXAPOD del VERSA 2 porque no alcanza la posicion de referencia durante chequeo diario.

Saludos,

Manuel.",normal,closed,web,20254020292379,20254020292379,19579474867355,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-11-26T12:50:35Z,2025-12-26T15:25:04Z,2026-08-06T15:19:10.327Z
9774,,incident,falla Gantry Stop - no puedo hacer QA de paciente - Equipo detenido,falla Gantry Stop - no puedo hacer QA de paciente - Equipo detenido,"Falla Gantry Stop que impide terminar de irradiar paciente que necesito efectuar control QA especifico. Equipo CL2 Infinity detenido. Se requiere la asistencia en terreno lo antes posible. Por favor indicar llegada del ingeniero a terreno, lo puedo esperar (estoy de turno hasta las 20 horas de hoy, haciendo mediciones, QA, y también colaborando con los ingenieros que están trabajando en el otro acelerador del INC ).

Nota = adjunto dos imágenes describiendo esta falla, indica que el gantry esta fuera de tolerancia o fallo en alcanzar el valor de parada en el arco. Podría tener relación con el motor del gantry que se tiene que reemplazar, para que por favor traigan este repuesto también.",urgent,closed,web,20254050947483,20254050947483,20210900681499,14741593614363,14481465021595,true,false,,good,20427286020763,14481427110299,2025-12-24T17:39:43Z,2025-12-28T21:46:49Z,2026-08-06T15:19:10.327Z
9775,,incident,DOSE RATE MON 6MeV INFINITY,DOSE RATE MON 6MeV INFINITY,"TASA DE DOSIS DE 6MeV SE CAE EN MODO CLINICO IMPOSIBILITANDO IRRADIAR A LOS PACIENTES, SERA UN SINTOMA DE CAMBIO DE GUN DEL LINAC?

Quedo atento.",normal,closed,web,20254050952347,20254050952347,19579474867355,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-24T17:41:15Z,2026-01-02T14:44:09Z,2026-08-06T15:19:10.327Z
9690,,incident,2T 15MeV electrones,2T 15MeV electrones,"Buen día estimados,

Equipo Axesse no permitió irradiar el campo del control diario en la energía de 15MeV, marca 2T error",normal,closed,web,23562920769947,23562920769947,19579474867355,14741297259931,14481465021595,true,false,,good,20427286020763,14481427110299,2025-11-25T10:51:27Z,2026-01-02T14:44:09Z,2026-08-06T15:19:10.327Z
9716,,incident,Notebook de qa no carga,Notebook de qa no carga,"He probado cambiando el cargador (tenemos dos iguales), reseteando la bateria desde la bios, reseteando desde el botoncito oculto de abajo, de todo. Ni prende (se quedo sin bat) ni carga (dejo de cargar en algun momento)

Entiendo que estan en garantia.

Quedo atento, saludos
JL",normal,closed,email,26080982926747,26080982926747,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-02T11:48:18Z,2026-01-03T20:16:37Z,2026-08-06T15:19:10.327Z
9677,,incident,Problema Mosaiq,Problema Mosaiq,"Buenas Tardes,

Trabajadora Social me informa problemas al abrir mosaiq. Adjunto mensaje error

Saludos

Sebastián Flores Acuña
TM Radioterapia HCM
92ACE4CB-68B7-4D52-AE1C-69EA4F0CA255.jpeg",normal,closed,email,40109334283675,40109334283675,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-11-19T19:22:02Z,2026-01-03T20:16:38Z,2026-08-06T15:19:10.327Z
9782,,incident,falla humidificador y AACC del bunker del Infinity,falla humidificador y AACC del bunker del Infinity,"Estimados EyG,

Fallo el sistema de aire acondicionado y el humidificador del bunker del Infinity. La sala se encuentra ya en 24 grados Celcius. Por favor atender lo antes posible en terreno. Muchas gracias.",low,closed,web,20254050947483,20254050947483,19579474867355,14741593614363,14481465021595,true,false,,good,20427286020763,14481427110299,2025-12-30T12:17:00Z,2026-01-06T17:23:00Z,2026-08-06T15:19:10.327Z
9733,,incident,ruido muy fuerte al girar el gantry del Infinity - por favor investigar,ruido muy fuerte al girar el gantry del Infinity - por favor investigar,"Al rotar el gantry del Infinity se escucha un ruido muy fuerte y atipico. Parece un roce mecanico, o falta de lubricacion. Por favor investigar cuanto antes en terreno, para despejar dudas si este ruido esta dentro de lo normal o no.",normal,closed,web,20254050947483,20254050947483,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-09T14:44:59Z,2026-01-10T14:33:28Z,2026-08-06T15:19:10.327Z
9778,,incident,Reaparición falla “Gantry Stop” – CL02 Infinity / Ticket 9774,Reaparición falla “Gantry Stop” – CL02 Infinity / Ticket 9774,"Estimados EyG,

Junto con saludar cordialmente, informo que, tal como ocurrió el miércoles 24, ha vuelto a presentarse la falla **“Gantry Stop”** en el acelerador **Infinity**, la cual **detiene la entrega** y requiere **despeje manual desde consola**, para luego **recargar al paciente** y reanudar el tratamiento.

La ocurrencia está siendo **aleatoria** en algunos pacientes; dichos casos están siendo copiados como **“Copy to Service”** para su análisis.

Cabe señalar que el día miércoles, en el marco del **Ticket 9774**, EyG realizó un proceso de **Learning**, además de **lubricación, limpieza y ajustes**. No obstante, se mantiene **pendiente** la intervención correctiva principal: el **cambio del motor de gantry previamente diagnosticado con falla**.

En este contexto, y considerando que estas anomalías podrían estar relacionadas, reitero nuestra disponibilidad para **entregar el equipo a partir del mediodía del próximo miércoles 31 de diciembre**, con el objetivo de **abordar integralmente los problemas asociados al gantry** y concretar la acción correctiva pendiente.

Agradeceré confirmar **a la brevedad**:

1.

si la intervención del **31/12 desde 12:00** queda **agendada y confirmada**, y

2.

el **plan de trabajo** y recursos/partes requeridas (incluyendo confirmación del **motor**), para asegurar la resolución definitiva.

Adjunto imagen de esta falla y quedo atento a su respuesta.

Saludos cordiales,

Andres Perez Veloso",urgent,closed,web,20254050947483,20254050947483,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-29T17:01:30Z,2026-01-10T14:33:29Z,2026-08-06T15:19:10.327Z
9785,,incident,Maquina se reinicia sola,Maquina se reinicia sola,"Versa se reinicia solo, dos veces. Una al intentar irradiar y la otra al terminar el mismo tratamiento.
20251230_105921.jpg
20251230_105838.jpg
20251230_105805.jpg
20251230_105746.jpg",normal,closed,email,26080982926747,26080982926747,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-30T14:21:57Z,2026-01-10T16:35:10Z,2026-08-06T15:19:10.327Z
9745,,incident,Interlock Table Long,Interlock Table Long,"Para dejar constancia, se presentó interlock Table long previo a tratamiento de un paciente, alrededor de las 11:00 horas, se logró sacar realizando movimientos suaves de la camilla en longitudinal. se informará de cualquier otro evento relacionado.
Saludos





[cid:dfc9d19c-3919-4bd9-9614-c55d6d994223]",normal,closed,email,26080969273499,26080969273499,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-11T15:01:53Z,2026-01-10T16:35:10Z,2026-08-06T15:19:10.327Z
9770,,incident,Water Temp,Water Temp,"Estimados, tenemos máquina detenida por water temp. No es posible realizar ningún movimiento en la máquina. El chiller funciona correctamente. Esperamos su asistencia.

Saludos",urgent,closed,web,20254050953243,20254050953243,20210900681499,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-22T15:43:32Z,2026-01-11T14:49:47Z,2026-08-06T15:19:10.327Z
9801,,incident,Gantry Stop-Infinity detenido - se requiere atencion en terreno lo antes posible,Gantry Stop-Infinity detenido - se requiere atencion en terreno lo antes posible,"Gantry Stop, Infinity detenido - se requiere atencion en terreno lo antes posible. Los esperamos.

Gracias !",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-08T19:18:22Z,2026-01-13T13:27:20Z,2026-08-06T15:19:10.327Z
9796,,incident,Gantry Stop aleatorio en CL2 Infinity,Gantry Stop aleatorio en CL2 Infinity,"Buenos dias, Sigue dando Gantry Stop aleatorio, a veces ha dado hasta 8 veces por paciente.

Por favor revisar/reparar este viernes 9 de enero a partir de las 7 pm.

Muchas gracias !",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,good,20427286020763,14481427110299,2026-01-06T13:32:32Z,2026-01-13T13:27:21Z,2026-08-06T15:19:10.327Z
9252,,incident,Ruido y vibracion PC CCP VERSA 1,Ruido y vibracion PC CCP VERSA 1,"Estimados, Se presenta ruido extraño y mucha vibración en el computador CCP del VERSA 1. Se requiere revision urgente. Saludos, Manuel.",urgent,closed,web,20254020292379,20254020292379,22968357015195,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-06-11T12:45:53Z,2026-01-16T14:40:10Z,2026-08-06T15:19:10.327Z
9566,,incident,FALLA EN IMPRESORA ZEBRA,FALLA EN IMPRESORA ZEBRA,"Estimados, informo que nuevamente está fallando la impresora ZEBRA. 
Agradecería una pronta solución.

Se despide atte,",normal,closed,email,27800736907291,14481448391451,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-10-06T16:22:07Z,2026-01-17T13:02:30Z,2026-08-06T15:19:10.327Z
9805,,incident,System on water temp,System on water temp,Maquina cae a system on por water temp,high,closed,email,26080982926747,26080982926747,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-12T11:13:41Z,2026-01-17T18:07:56Z,2026-08-06T15:19:10.327Z
9799,,incident,Interlocks MLC VERSA 1,Interlocks MLC VERSA 1,"Estimados,

Se requiere revision del MLC del VERSA 1 por alta frecuencia de aparicion de interlocks asociados a reflector.

Saludos,

Manuel.",high,closed,web,20254020292379,20254020292379,22297930568347,14741389938587,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-07T11:15:05Z,2026-01-18T12:26:10Z,2026-08-06T15:19:10.327Z
9807,,incident,Equipo no logra iniciar,Equipo no logra iniciar,"Equipo no logra iniciar, no logra pasar verificación del sistema de control",high,closed,web,36182421530907,36182421530907,22297930568347,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-13T11:09:12Z,2026-01-18T12:26:11Z,2026-08-06T15:19:10.327Z
9812,,incident,Table long,Table long,Table long,high,closed,email,26080982926747,26080982926747,19579468718875,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-14T14:00:45Z,2026-01-18T16:32:48Z,2026-08-06T15:19:10.327Z
9781,,incident,"Equipo detenido por Problema con ""Tasa de dosis baja Canal A"" y B","Equipo detenido por Problema con ""Tasa de dosis baja Canal A"" y B","Tras accionamiento accidental de un botón de parada de emergencia del equipo, al hacer el control diario arroja ""Tasa dosis Baja canal A"" y lo mismo para el B. Se realiza recalibración de las cámaras de UM del cabezal, pero problema persiste. Se requiere asistencia urgente, ya que el equipo se encuentra detenido.",urgent,closed,web,38368479928987,38368479928987,22297930568347,14742026913435,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-12-29T17:54:26Z,2026-01-19T15:56:35Z,2026-08-06T15:19:10.327Z
9181,,incident,Pendant no operativo,Pendant no operativo,"Estimados, informo que el pendant que se reparó no quedó operativo. Se probó al día siguiente que se recepcionó y no funcionó. Esta información se conversó con el Jefe de servicio técnico, Carlos Carrasquel.

Favor solicito evaluar garantía ya que es nuevo.



Saludos cordiales",high,closed,web,20254050946715,20254050946715,19579474867355,14742026913435,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-05-07T19:10:59Z,2026-01-19T15:56:36Z,2026-08-06T15:19:10.327Z
9804,,incident,Calibración hexapod,Calibración hexapod,"Estimados,

Les escribo ya que la prueba diaria de la hexapod esta presentando una desviación respecto a los láseres.

Cuando podrían venir para realizar la calibración?

Nosotros proponemos el que sea el día martes 13 de enero.

Quedamos atentos.

Muchas gracias.",high,closed,web,20254050952987,20254050952987,22297930568347,20265216319003,14481465021595,true,false,,good,20427286020763,14481427110299,2026-01-09T17:18:07Z,2026-01-19T15:56:37Z,2026-08-06T15:19:10.327Z
9795,,incident,Infinity se apaga solo,Infinity se apaga solo,"Infinity se apaga solo, entrega aviso que en 5 min se apagara... luego se tiene que esperar el Time Delay 15 min y volver a efectuar control dosimetrico... esto significa un atraso de 20 minutos aprox.

Esta es una falla antigua que se repite cada cierto tiempo, esta pendiente el reemplazo de la UPS de la consola por parte de EyG.

Adjunto imagenes de falla.",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,unoffered,20427286020763,14481427110299,2026-01-06T11:27:57Z,2026-01-22T15:52:07Z,2026-08-06T15:19:10.327Z
9816,,incident,Falla del tubo de rayos X,Falla del tubo de rayos X,"A las 8:05 am se reporta falla del tubo de RX en el proceso de warm up. Se solicita asistencia del servicio técnico de forma urgente para su evaluación y corrección.

Equipo detenido.",urgent,closed,web,35062929091611,35062929091611,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-15T15:18:57Z,2026-01-23T13:59:56Z,2026-08-06T15:19:10.327Z
9821,,incident,solicitud cambio de thyratron,solicitud cambio de thyratron,"Dado que se nos informó de la llegada del repuesto de thyratron, se solicita por favor venida para instalación en horario acordado con ingeniero don Manuel.",urgent,closed,web,38368479928987,38368479928987,22297930568347,14742026913435,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-20T10:44:48Z,2026-01-25T18:14:30Z,2026-08-06T15:19:10.327Z
9845,,incident,Problemas para ingresar a mosaiq de manera local,Problemas para ingresar a mosaiq de manera local,"Problemas para ingresar a Mosaiq desde PC que posee instalacion local del software.

Al no poder ingresar, personal administrativo no puede realizar sus labores cotidianas.

Se adjuntan fotografias indicando el problema.

Se solicita asistencia a la brevedad.",urgent,closed,web,20254050948123,20254050948123,22968357015195,14741593614363,14481465021595,true,false,,unoffered,20427286020763,14481427110299,2026-01-27T12:20:06Z,2026-01-27T12:54:28Z,2026-08-06T15:19:10.327Z
9762,,incident,Solicitud de MP Flexitro,Solicitud de MP Flexitro,"Estimados a través de este ticket solicito se pueda hacer una MP sin fuente el viernes 16/01/2026.

Saludos.",normal,closed,web,20254050952347,20254050952347,22297930568347,14741297259931,14481465021595,true,false,,offered,34266025952155,14481427110299,2025-12-18T13:00:02Z,2026-01-29T14:24:17Z,2026-08-06T15:19:10.327Z
9811,,incident,Se solicita calibración de láseres de sala de equipo Versa,Se solicita calibración de láseres de sala de equipo Versa,Se solicita calibración de láseres de sala de equipo Versa,high,closed,web,36182421530907,36182421530907,22297930568347,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-14T13:03:01Z,2026-01-30T15:11:11Z,2026-08-06T15:19:10.327Z
9853,,incident,consulta por situacion MLC en rojo (falla) en Mosaiq con Infinity sin inhibits irradiando,consulta por situacion MLC en rojo (falla) en Mosaiq con Infinity sin inhibits irradiando,"Estimados EyG/Elekta: Tenemos una consulta técnica, para poder dar inicio a tratamientos de hoy: En medición de paciente especifico se presento aviso de falla de MLC en Mosaiq, mientras se irradiaba, sin mostrar Inhibit en Infinity. Adjunto video mostrando esta situacion.

Por favor indicar si esto es ""normal"", o se requiere intervenir/reparar el acelerador, para dejarlo detenido para su reparación.

Quedamos atentos a su indicación técnica, y a la espera para dar inicio a tratamientos el día de hoy.",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,unoffered,20427286020763,14481427110299,2026-01-29T10:45:39Z,2026-01-30T15:19:37Z,2026-08-06T15:19:10.327Z
9822,,incident,Posicion de laminas fuera de tolerancia,Posicion de laminas fuera de tolerancia,"Posición de laminas evidentemente fuera de tolerancia. Se realiza medición de campo de 10x10, la medición muestra mala conformación, se revisa posición de MLC dentro de bunker y se evidencia una forma dentada.

Se solicita ingeniero en terreno a primera hora para calibración de posición de laminas, ya que el equipo se encuentra no operativo debido a que se encuentra fuera de tolerancia.",urgent,closed,web,20254050948123,20254050948123,19579474867355,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-21T00:38:20Z,2026-01-30T19:15:29Z,2026-08-06T15:19:10.327Z
9832,,incident,Falla intermitente de posicion de laminas,Falla intermitente de posicion de laminas,"En varias ocasiones y con diversos planes de pacientes lamina no llega a posición, se adjunta video con registro de problema y lamina que lo ocasiona.

Se solicita que ingenieros a primera hora por problema solucionar problema.",urgent,closed,web,20254050948123,20254050948123,22297930568347,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-23T00:55:20Z,2026-02-01T11:51:47Z,2026-08-06T15:19:10.327Z
9841,,incident,Optimización 10 FFF y 10 WFFF,Optimización 10 FFF y 10 WFFF,"Estimados,

El presete tikect es para solicitarles la optimización de las energias 10 MV (FFF y WFFF).

Tenemos disponibilidad para el día de mañana (martes 27) desde las 17:00 horas.

Quedamos atentos.

Muchas gracias.",high,closed,web,20254050952987,20254050952987,22297930568347,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-26T17:35:39Z,2026-02-02T00:04:05Z,2026-08-06T15:19:10.327Z
9847,,incident,Beam Timer Energia de 6MV ,Beam Timer Energia de 6MV ,Estimados hemos estado todo el dia con beam timer en el infinity y con energia de 6mv por si pueden revisarla via intellimax nos avisan por favor,high,closed,web,20254050952347,20254050952347,22297930568347,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-27T20:07:54Z,2026-02-03T19:18:04Z,2026-08-06T15:19:10.327Z
9854,,incident,Dose rate mon Infinity,Dose rate mon Infinity,"Buen día estimados, equipo Infinity con dose rate mon en 6MV no permitiendo irradiar, equipo detenido",urgent,closed,web,23562920769947,23562920769947,22297930568347,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-29T11:08:33Z,2026-02-03T19:18:05Z,2026-08-06T15:19:10.327Z
9851,,incident,equipo detenido por lamina 37,equipo detenido por lamina 37,"Hola,

estamos detenidos.

Falla de MLC

Los esperamos ojala hoy que es día de pasar a pacientes con quimioterapia



GraciaS",high,closed,web,20254020300315,20254020300315,22297930568347,14741597726619,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-01-28T16:32:50Z,2026-02-03T19:18:05Z,2026-08-06T15:19:10.327Z
9865,,incident,"Chiller del Infinity CL2 botando agua y con alarma de compresor, favor antender lo antes posible","Chiller del Infinity CL2 botando agua y con alarma de compresor, favor antender lo antes posible","Estimados EyG: Chiller del Infinity CL2 botando agua y con alarma de compresor, favor antender lo antes posible. Adjunto video mostrando problemas.",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-02T22:29:20Z,2026-02-07T18:49:59Z,2026-08-06T15:19:10.327Z
9862,,incident,Interlock target chk,Interlock target chk,Aparece interlock target chk al cambiar de energías de electrones a fotones.,high,closed,web,20254050952603,20254050952603,20210900681499,14741297259931,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-02T11:34:00Z,2026-02-09T12:41:25Z,2026-08-06T15:19:10.327Z
9889,,incident,Doseratemon,Doseratemon,Doseratemon 10fff,,closed,email,26080982926747,26080982926747,19579474867355,14741543428379,14481465021595,true,false,,unoffered,20427286020763,14481427110299,2026-02-10T17:27:01Z,2026-02-10T17:44:54Z,2026-08-06T15:19:10.327Z
9496,,incident,otro apagado automático de consola,otro apagado automático de consola,"Estimados EyG, hoy ocurrió otro apagado de consola del Infinity. Evento donde se indica que dentro de 5 minutos mas se apagara el equipo. Se tuvo que volver a encender el equipo, espera de TimeDelay de 15 minutos y vuelta a medir el Control Dosimetrico. Esta falla aleatoria afecta la continuidad de los tratamientos.",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-09-05T12:52:01Z,2026-02-13T19:17:02Z,2026-08-06T15:19:10.327Z
9878,,incident,"falla MLC equipo detenido, por favor atender a primera hora el lunes","falla MLC equipo detenido, por favor atender a primera hora el lunes","Buenas tardes, falla de MLC, equipo detenido, por favor atender a primera hora el lunes. adjunto imagen de la falla que impide operar el Infinity, ya que todo el MLC esta bloqueado.",urgent,closed,web,20254050947483,20254050947483,22297930568347,14741593614363,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-06T23:27:09Z,2026-02-13T20:18:31Z,2026-08-06T15:19:10.327Z
9817,,incident,Solicitud de conexión para el TRM,Solicitud de conexión para el TRM,Se solicita el colocar un mouse inalambrico en conexión con el trm del VersaHD,low,closed,web,26132276827035,14481448391451,14481448391451,14741543428379,14481465021595,true,false,,good,20427286020763,14481427110299,2026-01-19T12:29:16Z,2026-02-14T12:35:20Z,2026-08-06T15:19:10.327Z
9868,,incident,Optimización de la tasa de dosis,Optimización de la tasa de dosis,"Estimados,

Hemos estado observando que durante el chequeo diario (realizado antes del tratamiento de los pacientes), la tasa de dosis de las energías de 6MV, 10 MV y 6FFF están un poco mas baja de lo normal, por lo cual el Daily QA nos arroja un error. Esto se normaliza durante el día para la energía de 6 MV y 6 FFF (son las que mas usamos clínicamente).

Hemos estado pre-irradiando el equipo con 1000 UM energía de 6 y 10 MV pero esto no nos recupera la tasa en la mañana.

Quedamos atentos a sus comentarios.

Saludos,",high,closed,web,20254050952987,20254050952987,20210900681499,20265216319003,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-03T15:20:11Z,2026-02-17T19:36:25Z,2026-08-06T15:19:10.327Z
9905,,incident,Table Long,Table Long,"Se presenta interlock Table Long. Equipo detenido


[cid:8310b151-02f9-42f4-9c4d-5ee03da8defb]",normal,closed,email,26080969273499,26080969273499,19579474867355,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-13T14:44:11Z,2026-02-17T21:47:29Z,2026-08-06T15:19:10.327Z
9890,,incident,Interlock Target chk,Interlock Target chk,"Buenas noches estimados,

Interlock Target chk impide irradiar con electrones.

Según lo conversado vía whatsapp con Mauricio, este correctivo quedo agendado para el miércoles 11 de feb a las 16:00 horas.

Maquina detenida para electrones.

Saludos,",high,closed,web,20254050952987,20254050952987,27816237178267,20265216319003,14481465021595,true,false,,good,20427286020763,14481427110299,2026-02-10T23:56:26Z,2026-02-19T16:45:12Z,2026-08-06T15:19:10.327Z
9915,,incident,Conebeam de versa se detiene,Conebeam de versa se detiene,"Conebeam del versa no pasa pruebas de fisica, se detiene a mitad de la adquisición",urgent,closed,web,36182421530907,36182421530907,19579474867355,14741318546075,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-20T11:31:24Z,2026-02-24T18:15:21Z,2026-08-06T15:19:10.327Z
9627,,incident,Asunto: consulta a elekta por comportamiento de DLG,Asunto: consulta a elekta por comportamiento de DLG,"Este es un seguimiento de su solicitud anterior #9438 ""consulta a elekta por comportamiento de DLG""

Hola. Hoy 27 de octubre vuelve a ocurrir la falla:

Se ejecuta prueba de Picket fence con gantry en 0° (PFG0), la ejecuta completa sin activar interlock. En imagen de iView se observa la mitad derecha bloqueada. Al entrar al bunker se observa luz de campo de la apertura en ranura tras finalizar en PFG0. Se repite prueba con el mismo resultado (se graba un video de aquello).

Se adquiere un campo de 20x20 sin problema. La imagen en iView muestra el campo de 20x20. Se repite PFG0 2 veces. Ambas veces sin problemas y con imágenes con patrón de PF habitual.

Se informa y se envía video por WhatsApp a Jorge Garay (Elekta) y Carlos Carrasquel.",high,closed,web,20254020299291,20254020299291,19579474867355,14741597726619,14481465021595,true,false,,offered,20427286020763,14481427110299,2025-10-27T13:10:43Z,2026-02-26T15:31:13Z,2026-08-06T15:19:10.327Z
9921,,incident,Usuario citrix,Usuario citrix,"Buenos días,

Junto con saludar, solicito usuario de acceso a citrix para tecnólogo médico Cristóbal Vivanco Lagos

Saludos 

Catalina Vargas Viano
TM Radioterapia HCM",low,closed,email,26132276827035,14481448391451,14481448391451,14741543428379,14481465021595,true,false,,offered,20427286020763,14481427110299,2026-02-24T21:42:58Z,2026-03-02T01:52:19Z,2026-08-06T15:19:10.327Z
