identity_id,dolibarr_product_id,identity_type,identity_value,identity_value_normalized,dolibarr_ref,dolibarr_barcode,dolibarr_label,extracted_at
10791|REF|G0007563-0003P,10791,REF,G0007563-0003P,G00075630003P,G0007563-0003P,,DORADO 3 Green Post,2026-08-03T04:54:39.696Z
10791|ID|10791,10791,ID,10791,10791,G0007563-0003P,,DORADO 3 Green Post,2026-08-03T04:54:39.696Z
10792|REF|G0007563-0003W,10792,REF,G0007563-0003W,G00075630003W,G0007563-0003W,,DORADO 3 GREEN Wall,2026-08-03T04:54:39.696Z
10792|ID|10792,10792,ID,10792,10792,G0007563-0003W,,DORADO 3 GREEN Wall,2026-08-03T04:54:39.696Z
11675|REF|GM1234-1720,11675,REF,GM1234-1720,GM12341720,GM1234-1720,,Aguja Fiducial,2026-08-03T04:54:39.696Z
11675|ID|11675,11675,ID,11675,11675,GM1234-1720,,Aguja Fiducial,2026-08-03T04:54:39.696Z
10905|REF|GM12341720,10905,REF,GM12341720,GM12341720,GM12341720,,Fiducial Marker (NO USAR) es reemplazado por Part Number GM1234-1720),2026-08-03T04:54:39.696Z
10905|ID|10905,10905,ID,10905,10905,GM12341720,,Fiducial Marker (NO USAR) es reemplazado por Part Number GM1234-1720),2026-08-03T04:54:39.696Z
10807|REF|H-410070,10807,REF,H-410070,H410070,H-410070,,Jeringa 5ml,2026-08-03T04:54:39.696Z
10807|ID|10807,10807,ID,10807,10807,H-410070,,Jeringa 5ml,2026-08-03T04:54:39.696Z
11140|REF|H-410142,11140,REF,H-410142,H410142,H-410142,,Dosing Device 5ml,2026-08-03T04:54:39.696Z
11140|ID|11140,11140,ID,11140,11140,H-410142,,Dosing Device 5ml,2026-08-03T04:54:39.696Z
11910|REF|HTC-1,11910,REF,HTC-1,HTC1,HTC-1,,Medidor De Temperatura Y Humedad,2026-08-03T04:54:39.696Z
11910|ID|11910,11910,ID,11910,11910,HTC-1,,Medidor De Temperatura Y Humedad,2026-08-03T04:54:39.696Z
11511|REF|HTWC102-010,11511,REF,HTWC102-010,HTWC102010,HTWC102-010,,Heater Strap with Controller,2026-08-03T04:54:39.696Z
11511|ID|11511,11511,ID,11511,11511,HTWC102-010,,Heater Strap with Controller,2026-08-03T04:54:39.696Z
11579|REF|Iba,11579,REF,Iba,IBA,Iba,,Sistema de Calculo Independiente,2026-08-03T04:54:39.696Z
11579|ID|11579,11579,ID,11579,11579,Iba,,Sistema de Calculo Independiente,2026-08-03T04:54:39.696Z
10878|REF|Iba-001,10878,REF,Iba-001,IBA001,Iba-001,,MatriXX Evolution for rotational plan verification,2026-08-03T04:54:39.696Z
10878|ID|10878,10878,ID,10878,10878,Iba-001,,MatriXX Evolution for rotational plan verification,2026-08-03T04:54:39.696Z
10879|REF|Iba-002,10879,REF,Iba-002,IBA002,Iba-002,,Dolphin - Most advanced 3D Patient QA System,2026-08-03T04:54:39.696Z
10879|ID|10879,10879,ID,10879,10879,Iba-002,,Dolphin - Most advanced 3D Patient QA System,2026-08-03T04:54:39.696Z
10880|REF|Iba-003,10880,REF,Iba-003,IBA003,Iba-003,,COMPASS Main Software Application,2026-08-03T04:54:39.696Z
10880|ID|10880,10880,ID,10880,10880,Iba-003,,COMPASS Main Software Application,2026-08-03T04:54:39.696Z
10882|REF|Iba-006,10882,REF,Iba-006,IBA006,Iba-006,,myQA Daily - Solution for daily Machine QA,2026-08-03T04:54:39.696Z
10882|ID|10882,10882,ID,10882,10882,Iba-006,,myQA Daily - Solution for daily Machine QA,2026-08-03T04:54:39.696Z
10881|REF|Iba-007,10881,REF,Iba-007,IBA007,Iba-007,,myQA Machine - myQA FastTrack,2026-08-03T04:54:39.696Z
10881|ID|10881,10881,ID,10881,10881,Iba-007,,myQA Machine - myQA FastTrack,2026-08-03T04:54:39.696Z
10883|REF|Iba-008,10883,REF,Iba-008,IBA008,Iba-008,,DOSE 1 Reference Class Therapy Dose Meter,2026-08-03T04:54:39.696Z
10883|ID|10883,10883,ID,10883,10883,Iba-008,,DOSE 1 Reference Class Therapy Dose Meter,2026-08-03T04:54:39.696Z
10884|REF|Iba-009,10884,REF,Iba-009,IBA009,Iba-009,,"FC65-G ""Farmer"" type ion chamber",2026-08-03T04:54:39.696Z
10884|ID|10884,10884,ID,10884,10884,Iba-009,,"FC65-G ""Farmer"" type ion chamber",2026-08-03T04:54:39.696Z
10885|REF|Iba-010,10885,REF,Iba-010,IBA010,Iba-010,,"Triaxial ion chamber/diode cable, 18m",2026-08-03T04:54:39.696Z
10885|ID|10885,10885,ID,10885,10885,Iba-010,,"Triaxial ion chamber/diode cable, 18m",2026-08-03T04:54:39.696Z
10886|REF|Iba-011,10886,REF,Iba-011,IBA011,Iba-011,,RAZOR CHAMBER Ion chamber,2026-08-03T04:54:39.696Z
10886|ID|10886,10886,ID,10886,10886,Iba-011,,RAZOR CHAMBER Ion chamber,2026-08-03T04:54:39.696Z
10887|REF|Iba-012,10887,REF,Iba-012,IBA012,Iba-012,,SMARTSCAN solution for beam commissioning,2026-08-03T04:54:39.696Z
10887|ID|10887,10887,ID,10887,10887,Iba-012,,SMARTSCAN solution for beam commissioning,2026-08-03T04:54:39.696Z
10921|REF|Iba-2120-000,10921,REF,Iba-2120-000,IBA2120000,Iba-2120-000,,Digital Barometer,2026-08-03T04:54:39.696Z
10921|ID|10921,10921,ID,10921,10921,Iba-2120-000,,Digital Barometer,2026-08-03T04:54:39.696Z
10922|REF|Iba-3120-000,10922,REF,Iba-3120-000,IBA3120000,Iba-3120-000,,Laboratory Thermometer,2026-08-03T04:54:39.696Z
10922|ID|10922,10922,ID,10922,10922,Iba-3120-000,,Laboratory Thermometer,2026-08-03T04:54:39.696Z
10923|REF|Iba-DA77-000,10923,REF,Iba-DA77-000,IBADA77000,Iba-DA77-000,,RW3 Adapter,2026-08-03T04:54:39.696Z
10923|ID|10923,10923,ID,10923,10923,Iba-DA77-000,,RW3 Adapter,2026-08-03T04:54:39.696Z
10920|REF|Iba-DE744438,10920,REF,Iba-DE744438,IBADE744438,Iba-DE744438,,Magic Max QA kit for Mammography,2026-08-03T04:54:39.696Z
10920|ID|10920,10920,ID,10920,10920,Iba-DE744438,,Magic Max QA kit for Mammography,2026-08-03T04:54:39.696Z
11066|REF|IOPAG-ADAM-CAL-F1WS2,11066,REF,IOPAG-ADAM-CAL-F1WS2,IOPAGADAMCALF1WS2,IOPAG-ADAM-CAL-F1WS2,,DAM CALIBRATION CERTIFICATE FOR F1,2026-08-03T04:54:39.696Z
11066|ID|11066,11066,ID,11066,11066,IOPAG-ADAM-CAL-F1WS2,,DAM CALIBRATION CERTIFICATE FOR F1,2026-08-03T04:54:39.696Z
11065|REF|IOPAG-F1-1G-2KG,11065,REF,IOPAG-F1-1G-2KG,IOPAGF11G2KG,IOPAG-F1-1G-2KG,,1G-2KG WEIGHT SET,2026-08-03T04:54:39.696Z
11065|ID|11065,11065,ID,11065,11065,IOPAG-F1-1G-2KG,,1G-2KG WEIGHT SET,2026-08-03T04:54:39.696Z
10813|REF|J-410082,10813,REF,J-410082,J410082,J-410082,,Sello plateado 9mm,2026-08-03T04:54:39.696Z
10813|ID|10813,10813,ID,10813,10813,J-410082,,Sello plateado 9mm,2026-08-03T04:54:39.696Z
10801|REF|K-410001,10801,REF,K-410001,K410001,K-410001,,Adaptador de Infusor,2026-08-03T04:54:39.696Z
10801|ID|10801,10801,ID,10801,10801,K-410001,,Adaptador de Infusor,2026-08-03T04:54:39.696Z
11676|REF|KCP426NS8_8,11676,REF,KCP426NS8_8,KCP426NS88,KCP426NS8_8,,Memoria 8GB DDR4 DIMM,2026-08-03T04:54:39.696Z
11676|ID|11676,11676,ID,11676,11676,KCP426NS8_8,,Memoria 8GB DDR4 DIMM,2026-08-03T04:54:39.696Z
11581|REF|KGEKU-WI,11581,REF,KGEKU-WI,KGEKUWI,KGEKU-WI,,Kuma MRI Overlay for GE Signa,2026-08-03T04:54:39.696Z
11581|ID|11581,11581,ID,11581,11581,KGEKU-WI,,Kuma MRI Overlay for GE Signa,2026-08-03T04:54:39.696Z
11584|REF|Kit_de_control_de_calidad,11584,REF,Kit_de_control_de_calidad,KITDECONTROLDECALIDAD,Kit_de_control_de_calidad,,Kit de Control de Calidad y Dosimetría,2026-08-03T04:54:39.696Z
11584|ID|11584,11584,ID,11584,11584,Kit_de_control_de_calidad,,Kit de Control de Calidad y Dosimetría,2026-08-03T04:54:39.696Z
11585|REF|Kit_de_Inmovilizacion_Qfix,11585,REF,Kit_de_Inmovilizacion_Qfix,KITDEINMOVILIZACIONQFIX,Kit_de_Inmovilizacion_Qfix,,Kit de Inmovilización Qfix,2026-08-03T04:54:39.696Z
11585|ID|11585,11585,ID,11585,11585,Kit_de_Inmovilizacion_Qfix,,Kit de Inmovilización Qfix,2026-08-03T04:54:39.696Z
10805|REF|L-410084,10805,REF,L-410084,L410084,L-410084,,Rollo etiqueta Final 54x101 mm,2026-08-03T04:54:39.696Z
10805|ID|10805,10805,ID,10805,10805,L-410084,,Rollo etiqueta Final 54x101 mm,2026-08-03T04:54:39.696Z
1|REF|L01,1,REF,L01,L01,L01,,Calibration hand pump,2026-08-03T04:54:39.696Z
1|ID|1,1,ID,1,1,L01,,Calibration hand pump,2026-08-03T04:54:39.696Z
11634|REF|LAP-0012205-0011,11634,REF,LAP-0012205-0011,LAP00122050011,LAP-0012205-0011,,APOLLO RED Treatment System,2026-08-03T04:54:39.696Z
11634|ID|11634,11634,ID,11634,11634,LAP-0012205-0011,,APOLLO RED Treatment System,2026-08-03T04:54:39.696Z
11098|REF|LAP-0012206-0005,11098,REF,LAP-0012206-0005,LAP00122060005,LAP-0012206-0005,,DORADOnova 3 GREEN Wall,2026-08-03T04:54:39.696Z
11098|ID|11098,11098,ID,11098,11098,LAP-0012206-0005,,DORADOnova 3 GREEN Wall,2026-08-03T04:54:39.696Z
11635|REF|LAP-0014621-0001,11635,REF,LAP-0014621-0001,LAP00146210001,LAP-0014621-0001,,APOLLO Red Cross-Hair Laser,2026-08-03T04:54:39.696Z
11635|ID|11635,11635,ID,11635,11635,LAP-0014621-0001,,APOLLO Red Cross-Hair Laser,2026-08-03T04:54:39.696Z
11636|REF|LAP-0014621-0002,11636,REF,LAP-0014621-0002,LAP00146210002,LAP-0014621-0002,,APOLLO Red Line Laser,2026-08-03T04:54:39.696Z
11636|ID|11636,11636,ID,11636,11636,LAP-0014621-0002,,APOLLO Red Line Laser,2026-08-03T04:54:39.696Z
11730|REF|LC01,11730,REF,LC01,LC01,LC01,,Limpia Contacto,2026-08-03T04:54:39.696Z
11730|ID|11730,11730,ID,11730,11730,LC01,,Limpia Contacto,2026-08-03T04:54:39.696Z
10720|REF|LF01,10720,REF,LF01,LF01,LF01,,Artículos de Fijación Angular,2026-08-03T04:54:39.696Z
10720|ID|10720,10720,ID,10720,10720,LF01,,Artículos de Fijación Angular,2026-08-03T04:54:39.696Z
12127|REF|LGS01,12127,REF,LGS01,LGS01,LGS01,,Soporte o Servicio Remoto Gamex (sin Contrato),2026-08-03T04:54:39.696Z
12127|ID|12127,12127,ID,12127,12127,LGS01,,Soporte o Servicio Remoto Gamex (sin Contrato),2026-08-03T04:54:39.696Z
10841|REF|LI-3,10841,REF,LI-3,LI3,LI-3,,Servicio de Instalación de 3 Láseres Móviles LAP,2026-08-03T04:54:39.696Z
10841|ID|10841,10841,ID,10841,10841,LI-3,,Servicio de Instalación de 3 Láseres Móviles LAP,2026-08-03T04:54:39.696Z
10842|REF|LI-5,10842,REF,LI-5,LI5,LI-5,,Servicio de Instalación de 5 Láseres Móviles LAP,2026-08-03T04:54:39.696Z
10842|ID|10842,10842,ID,10842,10842,LI-5,,Servicio de Instalación de 5 Láseres Móviles LAP,2026-08-03T04:54:39.696Z
10859|REF|LI-R,10859,REF,LI-R,LIR,LI-R,,Treatment Room Laser Installation,2026-08-03T04:54:39.696Z
10859|ID|10859,10859,ID,10859,10859,LI-R,,Treatment Room Laser Installation,2026-08-03T04:54:39.696Z
10719|REF|LI01,10719,REF,LI01,LI01,LI01,,Instalación de Láseres Estándar,2026-08-03T04:54:39.696Z
10719|ID|10719,10719,ID,10719,10719,LI01,,Instalación de Láseres Estándar,2026-08-03T04:54:39.696Z
10858|REF|LIC,10858,REF,LIC,LIC,LIC,,CARINA Installation - Duration Two Day,2026-08-03T04:54:39.696Z
10858|ID|10858,10858,ID,10858,10858,LIC,,CARINA Installation - Duration Two Day,2026-08-03T04:54:39.696Z
10857|REF|LIM,10857,REF,LIM,LIM,LIM,,DORADO/DORADOnova System Move - Duration Three Days- One Trip,2026-08-03T04:54:39.696Z
10857|ID|10857,10857,ID,10857,10857,LIM,,DORADO/DORADOnova System Move - Duration Three Days- One Trip,2026-08-03T04:54:39.696Z
10927|REF|LINAC01,10927,REF,LINAC01,LINAC01,LINAC01,,Versa HD,2026-08-03T04:54:39.696Z
10927|ID|10927,10927,ID,10927,10927,LINAC01,,Versa HD,2026-08-03T04:54:39.696Z
11502|REF|LOC001,11502,REF,LOC001,LOC001,LOC001,,Servicio Técnico Remoto Loccioni,2026-08-03T04:54:39.696Z
11502|ID|11502,11502,ID,11502,11502,LOC001,,Servicio Técnico Remoto Loccioni,2026-08-03T04:54:39.696Z
11503|REF|LOC002,11503,REF,LOC002,LOC002,LOC002,,Servicio Técnico Remoto Loccioni Extra,2026-08-03T04:54:39.696Z
11503|ID|11503,11503,ID,11503,11503,LOC002,,Servicio Técnico Remoto Loccioni Extra,2026-08-03T04:54:39.696Z
11504|REF|LOC003,11504,REF,LOC003,LOC003,LOC003,,Servicio Técnico Correctivo Presencial Loccioni Apoteca Chemo,2026-08-03T04:54:39.696Z
11504|ID|11504,11504,ID,11504,11504,LOC003,,Servicio Técnico Correctivo Presencial Loccioni Apoteca Chemo,2026-08-03T04:54:39.696Z
11505|REF|LOC004,11505,REF,LOC004,LOC004,LOC004,,Servicio Técnico Correctivo Presencial Loccioni Apoteca PS,2026-08-03T04:54:39.696Z
11505|ID|11505,11505,ID,11505,11505,LOC004,,Servicio Técnico Correctivo Presencial Loccioni Apoteca PS,2026-08-03T04:54:39.696Z
11506|REF|LOC005,11506,REF,LOC005,LOC005,LOC005,,Entrenamiento Apoteca Platform,2026-08-03T04:54:39.696Z
11506|ID|11506,11506,ID,11506,11506,LOC005,,Entrenamiento Apoteca Platform,2026-08-03T04:54:39.696Z
11507|REF|LOC006,11507,REF,LOC006,LOC006,LOC006,,Soporte en Sitio por Actualización de Apoteca,2026-08-03T04:54:39.696Z
11507|ID|11507,11507,ID,11507,11507,LOC006,,Soporte en Sitio por Actualización de Apoteca,2026-08-03T04:54:39.696Z
11508|REF|LOC007,11508,REF,LOC007,LOC007,LOC007,,Mantenimiento Apoteca Chemo,2026-08-03T04:54:39.696Z
11508|ID|11508,11508,ID,11508,11508,LOC007,,Mantenimiento Apoteca Chemo,2026-08-03T04:54:39.696Z
11509|REF|LOC008,11509,REF,LOC008,LOC008,LOC008,,Mantenimiento Apoteca PS,2026-08-03T04:54:39.696Z
11509|ID|11509,11509,ID,11509,11509,LOC008,,Mantenimiento Apoteca PS,2026-08-03T04:54:39.696Z
15|REF|LS01,15,REF,LS01,LS01,LS01,,Soporte o Servicio Remoto LAP (sin Contrato),2026-08-03T04:54:39.696Z
15|ID|15,15,ID,15,15,LS01,,Soporte o Servicio Remoto LAP (sin Contrato),2026-08-03T04:54:39.696Z
16|REF|LS02,16,REF,LS02,LS02,LS02,,Servicio Mantenimiento Correctivo LAP (sin Contrato),2026-08-03T04:54:39.696Z
16|ID|16,16,ID,16,16,LS02,,Servicio Mantenimiento Correctivo LAP (sin Contrato),2026-08-03T04:54:39.696Z
17|REF|LS03,17,REF,LS03,LS03,LS03,,Servicio de Mantenimiento Preventivo Anual LAP  (sin Contrato),2026-08-03T04:54:39.696Z
17|ID|17,17,ID,17,17,LS03,,Servicio de Mantenimiento Preventivo Anual LAP  (sin Contrato),2026-08-03T04:54:39.696Z
10711|REF|LS04,10711,REF,LS04,LS04,LS04,,Repuestos Sistemas Láser DORADO - LAP,2026-08-03T04:54:39.696Z
10711|ID|10711,10711,ID,10711,10711,LS04,,Repuestos Sistemas Láser DORADO - LAP,2026-08-03T04:54:39.696Z
10713|REF|LS05,10713,REF,LS05,LS05,LS05,,Soporte o Servicio Remoto LAP (con Contrato),2026-08-03T04:54:39.696Z
10713|ID|10713,10713,ID,10713,10713,LS05,,Soporte o Servicio Remoto LAP (con Contrato),2026-08-03T04:54:39.696Z
10714|REF|LS06,10714,REF,LS06,LS06,LS06,,Servicio Mantenimiento Correctivo LAP (con Contrato),2026-08-03T04:54:39.696Z
10714|ID|10714,10714,ID,10714,10714,LS06,,Servicio Mantenimiento Correctivo LAP (con Contrato),2026-08-03T04:54:39.696Z
10715|REF|LS07,10715,REF,LS07,LS07,LS07,,Servicio de Mantenimiento Preventivo Anual LAP  (con Contrato),2026-08-03T04:54:39.696Z
10715|ID|10715,10715,ID,10715,10715,LS07,,Servicio de Mantenimiento Preventivo Anual LAP  (con Contrato),2026-08-03T04:54:39.696Z
10856|REF|LSASTOR01,10856,REF,LSASTOR01,LSASTOR01,LSASTOR01,,0014622-0002y1Instalacion,2026-08-03T04:54:39.696Z
10856|ID|10856,10856,ID,10856,10856,LSASTOR01,,0014622-0002y1Instalacion,2026-08-03T04:54:39.696Z
10785|REF|LSD01,10785,REF,LSD01,LSD01,LSD01,,Servicio de Mantenimiento Preventivo Anual LAP  Dorado (con Contrato),2026-08-03T04:54:39.696Z
10785|ID|10785,10785,ID,10785,10785,LSD01,,Servicio de Mantenimiento Preventivo Anual LAP  Dorado (con Contrato),2026-08-03T04:54:39.696Z
11103|REF|LSU001,11103,REF,LSU001,LSU001,LSU001,,Desinstalación Láseres LAP,2026-08-03T04:54:39.696Z
11103|ID|11103,11103,ID,11103,11103,LSU001,,Desinstalación Láseres LAP,2026-08-03T04:54:39.696Z
10814|REF|M-410100,10814,REF,M-410100,M410100,M-410100,,Paño de Trabajo,2026-08-03T04:54:39.696Z
10814|ID|10814,10814,ID,10814,10814,M-410100,,Paño de Trabajo,2026-08-03T04:54:39.696Z
14|REF|M01,14,REF,M01,M01,M01,,Servicio Instalación KIT MOSAIQ In ROOM,2026-08-03T04:54:39.696Z
14|ID|14,14,ID,14,14,M01,,Servicio Instalación KIT MOSAIQ In ROOM,2026-08-03T04:54:39.696Z
11110|REF|MC-HDR-Co,11110,REF,MC-HDR-Co,MCHDRCO,MC-HDR-Co,,Servicio de Mantenimiento Correctivo Braquiterapia HDR de Cobalto,2026-08-03T04:54:39.696Z
11110|ID|11110,11110,ID,11110,11110,MC-HDR-Co,,Servicio de Mantenimiento Correctivo Braquiterapia HDR de Cobalto,2026-08-03T04:54:39.696Z
11111|REF|MC-TPS-Co,11111,REF,MC-TPS-Co,MCTPSCO,MC-TPS-Co,,Servicio de Mantenimiento Aplicaciones de Software Elekta,2026-08-03T04:54:39.696Z
11111|ID|11111,11111,ID,11111,11111,MC-TPS-Co,,Servicio de Mantenimiento Aplicaciones de Software Elekta,2026-08-03T04:54:39.696Z
10786|REF|Monaco1,10786,REF,Monaco1,MONACO1,Monaco1,,Servidor MONACO,2026-08-03T04:54:39.696Z
10786|ID|10786,10786,ID,10786,10786,Monaco1,,Servidor MONACO,2026-08-03T04:54:39.696Z
11109|REF|MP-HDR-Co,11109,REF,MP-HDR-Co,MPHDRCO,MP-HDR-Co,,Servicio de Mantenimiento Preventivo Braquiterapia HDR de Cobalto,2026-08-03T04:54:39.696Z
11109|ID|11109,11109,ID,11109,11109,MP-HDR-Co,,Servicio de Mantenimiento Preventivo Braquiterapia HDR de Cobalto,2026-08-03T04:54:39.696Z
11821|REF|MRT12851,11821,REF,MRT12851,MRT12851,MRT12851,,Water Phanton for XVI,2026-08-03T04:54:39.696Z
11821|ID|11821,11821,ID,11821,11821,MRT12851,,Water Phanton for XVI,2026-08-03T04:54:39.696Z
12083|REF|NAED_54332_-_EFM,12083,REF,NAED_54332_-_EFM,NAED54332EFM,NAED_54332_-_EFM,,Panasonic led - OSRAM,2026-08-03T04:54:39.696Z
12083|ID|12083,12083,ID,12083,12083,NAED_54332_-_EFM,,Panasonic led - OSRAM,2026-08-03T04:54:39.696Z
10803|REF|P-410068,10803,REF,P-410068,P410068,P-410068,,Contenedor Amarillo de 30 Litros,2026-08-03T04:54:39.696Z
10803|ID|10803,10803,ID,10803,10803,P-410068,,Contenedor Amarillo de 30 Litros,2026-08-03T04:54:39.696Z
10377|REF|P0263,10377,REF,P0263,P0263,P0263,,MAGNETRON e2v MG6370E,2026-08-03T04:54:39.696Z
10377|ID|10377,10377,ID,10377,10377,P0263,,MAGNETRON e2v MG6370E,2026-08-03T04:54:39.696Z
10592|REF|P0478,10592,REF,P0478,P0478,P0478,,"IGUIDE 2,2,2  FCO",2026-08-03T04:54:39.696Z
10592|ID|10592,10592,ID,10592,10592,P0478,,"IGUIDE 2,2,2  FCO",2026-08-03T04:54:39.696Z
11281|REF|P0769,11281,REF,P0769,P0769,P0769,,EATON 9SX 6000i RT3U,2026-08-03T04:54:39.696Z
11281|ID|11281,11281,ID,11281,11281,P0769,,EATON 9SX 6000i RT3U,2026-08-03T04:54:39.696Z
10954|REF|P100,10954,REF,P100,P100,P100,,"Pilas Varta Mempac 3,6V 150 mAh",2026-08-03T04:54:39.696Z
10954|ID|10954,10954,ID,10954,10954,P100,,"Pilas Varta Mempac 3,6V 150 mAh",2026-08-03T04:54:39.696Z
12240|REF|P100602-134,12240,REF,P100602-134,P100602134,P100602-134,,Isolation Transformer - 600W,2026-08-03T04:54:39.696Z
12240|ID|12240,12240,ID,12240,12240,P100602-134,,Isolation Transformer - 600W,2026-08-03T04:54:39.696Z
12241|REF|P100602-137,12241,REF,P100602-137,P100602137,P100602-137,,Isolation Transformer - 300W,2026-08-03T04:54:39.696Z
12241|ID|12241,12241,ID,12241,12241,P100602-137,,Isolation Transformer - 300W,2026-08-03T04:54:39.696Z
11697|REF|P10102-300,11697,REF,P10102-300,P10102300,P10102-300,,BodyFIX Cover Sheet HIP,2026-08-03T04:54:39.696Z
11697|ID|11697,11697,ID,11697,11697,P10102-300,,BodyFIX Cover Sheet HIP,2026-08-03T04:54:39.696Z
11698|REF|P10102-301,11698,REF,P10102-301,P10102301,P10102-301,,BodyFIX Cover Sheet HIP PLUS,2026-08-03T04:54:39.696Z
11698|ID|11698,11698,ID,11698,11698,P10102-301,,BodyFIX Cover Sheet HIP PLUS,2026-08-03T04:54:39.696Z
11699|REF|P10102-304,11699,REF,P10102-304,P10102304,P10102-304,,BodyFIX Cover Sheet TOTAL BODY,2026-08-03T04:54:39.696Z
11699|ID|11699,11699,ID,11699,11699,P10102-304,,BodyFIX Cover Sheet TOTAL BODY,2026-08-03T04:54:39.696Z
11734|REF|P10102-307,11734,REF,P10102-307,P10102307,P10102-307,,BodyFIX Adhesive tape (set of 3),2026-08-03T04:54:39.696Z
11734|ID|11734,11734,ID,11734,11734,P10102-307,,BodyFIX Adhesive tape (set of 3),2026-08-03T04:54:39.696Z
11715|REF|P10104-002,11715,REF,P10104-002,P10104002,P10104-002,,BlueBAG Vacuum Pump 230V,2026-08-03T04:54:39.696Z
11715|ID|11715,11715,ID,11715,11715,P10104-002,,BlueBAG Vacuum Pump 230V,2026-08-03T04:54:39.696Z
11716|REF|P10104-156,11716,REF,P10104-156,P10104156,P10104-156,,BlueBAG Rectangular 1000x1500 mm/30 L1,2026-08-03T04:54:39.696Z
11716|ID|11716,11716,ID,11716,11716,P10104-156,,BlueBAG Rectangular 1000x1500 mm/30 L1,2026-08-03T04:54:39.696Z
11718|REF|P10105-110,11718,REF,P10105-110,P10105110,P10105-110,,IBEAM Indexing Bar,2026-08-03T04:54:39.696Z
11718|ID|11718,11718,ID,11718,11718,P10105-110,,IBEAM Indexing Bar,2026-08-03T04:54:39.696Z
11708|REF|P10105-169,11708,REF,P10105-169,P10105169,P10105-169,,iBEAM evo CT Overlay Philips BCT,2026-08-03T04:54:39.696Z
11708|ID|11708,11708,ID,11708,11708,P10105-169,,iBEAM evo CT Overlay Philips BCT,2026-08-03T04:54:39.696Z
11968|REF|P10106_-_311,11968,REF,P10106_-_311,P10106311,P10106_-_311,,Eyectores de saliva,2026-08-03T04:54:39.696Z
11968|ID|11968,11968,ID,11968,11968,P10106_-_311,,Eyectores de saliva,2026-08-03T04:54:39.696Z
12148|REF|P10106-104,12148,REF,P10106-104,P10106104,P10106-104,,Fraxion CT Adapter,2026-08-03T04:54:39.696Z
12148|ID|12148,12148,ID,12148,12148,P10106-104,,Fraxion CT Adapter,2026-08-03T04:54:39.696Z
12151|REF|P10106-106,12151,REF,P10106-106,P10106106,P10106-106,,Fraxion Vacuum Pump,2026-08-03T04:54:39.696Z
12151|ID|12151,12151,ID,12151,12151,P10106-106,,Fraxion Vacuum Pump,2026-08-03T04:54:39.696Z
11717|REF|P10107-200-201-203-204-209-210,11717,REF,P10107-200-201-203-204-209-210,P10107200201203204209210,P10107-200-201-203-204-209-210,,Pillow Set,2026-08-03T04:54:39.696Z
11717|ID|11717,11717,ID,11717,11717,P10107-200-201-203-204-209-210,,Pillow Set,2026-08-03T04:54:39.696Z
11710|REF|P10107-300,11710,REF,P10107-300,P10107300,P10107-300,,iCAST Precut Head Maxi Perforation (5 pcs),2026-08-03T04:54:39.696Z
11710|ID|11710,11710,ID,11710,11710,P10107-300,,iCAST Precut Head Maxi Perforation (5 pcs),2026-08-03T04:54:39.696Z
11711|REF|P10107-304,11711,REF,P10107-304,P10107304,P10107-304,,iCAST Precut Head and Shoulder,2026-08-03T04:54:39.696Z
11711|ID|11711,11711,ID,11711,11711,P10107-304,,iCAST Precut Head and Shoulder,2026-08-03T04:54:39.696Z
11709|REF|P10107-706,11709,REF,P10107-706,P10107706,P10107-706,,HeadSTEP Shoulder,2026-08-03T04:54:39.696Z
11709|ID|11709,11709,ID,11709,11709,P10107-706,,HeadSTEP Shoulder,2026-08-03T04:54:39.696Z
11713|REF|P10107-720,11713,REF,P10107-720,P10107720,P10107-720,,BreastSTEP Indexed Short,2026-08-03T04:54:39.696Z
11713|ID|11713,11713,ID,11713,11713,P10107-720,,BreastSTEP Indexed Short,2026-08-03T04:54:39.696Z
11712|REF|P10107-740,11712,REF,P10107-740,P10107740,P10107-740,,WingSTEP Low - Pin,2026-08-03T04:54:39.696Z
11712|ID|11712,11712,ID,11712,11712,P10107-740,,WingSTEP Low - Pin,2026-08-03T04:54:39.696Z
11714|REF|P10107-781,11714,REF,P10107-781,P10107781,P10107-781,,ProSTEP Carbon,2026-08-03T04:54:39.696Z
11714|ID|11714,11714,ID,11714,11714,P10107-781,,ProSTEP Carbon,2026-08-03T04:54:39.696Z
11144|REF|PCE-HPT1,11144,REF,PCE-HPT1,PCEHPT1,PCE-HPT1,,Termómetro para Dosimetría,2026-08-03T04:54:39.696Z
11144|ID|11144,11144,ID,11144,11144,PCE-HPT1,,Termómetro para Dosimetría,2026-08-03T04:54:39.696Z
12019|REF|Pila_3.6V_150_mAh,12019,REF,Pila_3.6V_150_mAh,PILA36V150MAH,Pila_3.6V_150_mAh,,Bateria compact Rancagua,2026-08-03T04:54:39.696Z
12019|ID|12019,12019,ID,12019,12019,Pila_3.6V_150_mAh,,Bateria compact Rancagua,2026-08-03T04:54:39.696Z
11897|REF|PN0001,11897,REF,PN0001,PN0001,PN0001,,Syringe Motor - Motor de Jeringa,2026-08-03T04:54:39.696Z
11897|ID|11897,11897,ID,11897,11897,PN0001,,Syringe Motor - Motor de Jeringa,2026-08-03T04:54:39.696Z
11898|REF|PN0002,11898,REF,PN0002,PN0002,PN0002,,Motor de Identificaicòn de Etiqueta,2026-08-03T04:54:39.696Z
