fieldbeat_task_id,client_key,client_rut,client_name,task_type,assigned_to,equipment_internal_ids,start_time_utc,start_time_local,duration_minutes,reported_start_raw,reported_end_raw,reported_interval_plausible,estimated_end_time_local,business_minutes,after_hours_weekday_minutes,weekend_minutes,holiday_minutes,after_hours_total_minutes,after_hours_rate,is_after_hours_task,calculation_method,calculation_status,calculation_notes,confidence_score,confidence_label,confidence_color,confidence_factors
2665,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,ccarrasquel,Linac-152171,2024-09-27T23:00:00.000Z,2024-09-27 20:00:00,120,27/09/2024 20:00,30/09/2024 12:00,false,2024-09-27 22:00:00,0,120,0,0,120,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (3840 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2666,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,PREVENTIVA PROGRAMADA,ccarrasquel,Linac-152171,2024-09-27T23:02:00.000Z,2024-09-27 20:02:00,240,27/09/2024 20:00,30/09/2024 12:02,false,2024-09-28 00:02:00,0,238,2,0,240,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (3842 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2667,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,aecheverria,Linac-152171,2024-09-30T10:38:00.000Z,2024-09-30 07:38:00,120,30/09/2024 07:00,30/09/2024 08:30,true,,0,90,0,0,90,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2668,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,mabreu,INC-156473,2024-10-01T17:37:00.000Z,2024-10-01 14:37:00,120,25/09/2024 12:00,01/10/2024 22:00,false,2024-10-01 16:37:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (9240 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2669,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,ccarrasquel,INC-156473,2024-10-01T20:25:00.000Z,2024-10-01 17:25:00,120,01/10/2024 09:00,02/10/2024 00:03,false,2024-10-01 19:25:00,65,55,0,0,55,0.4583,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (903 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2670,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),76.746.730-3,CLÍNICA SANATORIO ALEMÁN (ONCORAD),CORRECTIVA PROGRAMADA,ebecker,Linac-201110,2024-10-02T17:57:00.000Z,2024-10-02 14:57:00,120,02/10/2024 14:00,02/10/2024 15:00,true,,60,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2671,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA NO PROGRAMADA,aecheverria,LINAC-153038,2024-10-02T18:03:00.000Z,2024-10-02 15:03:00,120,02/10/2024 14:50,02/10/2024 16:00,true,,70,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2672,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,ccarrasquel,Linac-152171,2024-10-03T18:01:00.000Z,2024-10-03 15:01:00,120,03/10/2024 12:10,03/10/2024 12:25,false,2024-10-03 17:01:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (15 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2673,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,REQUERIMIENTO DEL CLIENTE,ssalice,,2024-10-03T18:30:00.000Z,2024-10-03 15:30:00,60,03/10/2024 15:40,03/10/2024 15:32,false,2024-10-03 16:30:00,60,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: hora de término reportada es anterior o igual a la de inicio,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2674,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,ssalice,Linac-109256,2024-10-04T14:44:00.000Z,2024-10-04 11:44:00,60,04/10/2024 11:00,04/10/2024 11:46,true,,46,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2675,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,mabreu,Linac-109374,2024-10-04T19:42:00.000Z,2024-10-04 16:42:00,120,03/10/2024 17:30,04/10/2024 22:30,false,2024-10-04 18:42:00,108,12,0,0,12,0.1000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (1740 min) cruza más de un día calendario,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2676,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,REQUERIMIENTO DEL CLIENTE,adiaz,APOTECA-CHEMO,2024-10-07T11:30:00.000Z,2024-10-07 08:30:00,60,07/10/2024 08:30,07/10/2024 09:00,true,,30,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2677,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,CORRECTIVA PROGRAMADA,aecheverria,LINAC-153038,2024-10-07T14:11:00.000Z,2024-10-07 11:11:00,120,27/09/2024 14:00,27/09/2024 20:30,false,2024-10-07 13:11:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (390 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2678,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,ccarrasquel,Linac-152171,2024-10-07T14:23:00.000Z,2024-10-07 11:23:00,120,07/10/2024 08:00,07/10/2024 11:25,false,2024-10-07 13:23:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (205 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2679,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA NO PROGRAMADA,ccarrasquel,Linac-153935,2024-10-08T14:27:00.000Z,2024-10-08 11:27:00,120,08/10/2024 11:00,08/10/2024 11:28,false,2024-10-08 13:27:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (28 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2680,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,ccarrasquel,INC-156473,2024-10-10T16:27:00.000Z,2024-10-10 13:27:00,120,10/10/2024 13:20,10/10/2024 13:29,false,2024-10-10 15:27:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (9 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2681,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,CORRECTIVA PROGRAMADA,mabreu,Linac-109256,2024-10-10T19:48:00.000Z,2024-10-10 16:48:00,120,10/10/2024 16:00,10/10/2024 19:33,false,2024-10-10 18:48:00,102,18,0,0,18,0.1500,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (213 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2682,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,ssalice,,2024-10-10T20:00:00.000Z,2024-10-10 17:00:00,60,10/10/2024 17:00,10/10/2024 17:36,true,,36,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2683,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,ccarrasquel,Linac-152171,2024-10-11T01:26:00.000Z,2024-10-10 22:26:00,120,10/10/2024 19:30,10/10/2024 22:30,true,,0,180,0,0,180,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2684,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,96.757.430-9,INRAD,CORRECTIVA NO PROGRAMADA,aecheverria,Linac-201172,2024-10-11T13:31:00.000Z,2024-10-11 10:31:00,120,11/10/2024 09:45,11/10/2024 10:30,false,2024-10-11 12:31:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (45 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2685,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,81.698.900-0,UC CHRISTUS - SCA,REQUERIMIENTO DEL CLIENTE,ssalice,,2024-10-11T20:47:00.000Z,2024-10-11 17:47:00,60,11/10/2024 16:00,11/10/2024 17:50,true,,110,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2686,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,jecheverria,,2024-10-11T20:58:00.000Z,2024-10-11 17:58:00,120,11/10/2024 15:45,Seleccione una Fecha 19:30,false,2024-10-11 19:58:00,32,88,0,0,88,0.7333,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: sin par reportado o formato inválido,76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2687,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,76.746.730-3,RADIO ONCOLOGÍA DEL SUR,CORRECTIVA NO PROGRAMADA,ebecker,Linac-156187,2024-10-14T12:30:00.000Z,2024-10-14 09:30:00,120,14/10/2024 09:30,14/10/2024 11:30,true,,120,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2688,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA NO PROGRAMADA,mabreu,INC-156473,2024-10-15T13:40:00.000Z,2024-10-15 10:40:00,120,15/10/2024 10:15,15/10/2024 11:53,true,,98,0,0,0,0,0.0000,false,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2689,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,ccarrasquel,Linac-109374,2024-10-15T14:08:00.000Z,2024-10-15 11:08:00,120,15/10/2024 08:00,15/10/2024 11:13,false,2024-10-15 13:08:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (193 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2690,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,70377400-8,FUNDACION ARTURO LOPEZ PEREZ,PREVENTIVA PROGRAMADA,aecheverria,LINAC-153038,2024-09-27T17:00:00.000Z,2024-09-27 14:00:00,240,27/09/2024 14:00,27/09/2024 20:30,false,2024-09-27 18:00:00,240,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (390 min) difiere de duration_minutes (240 min) más allá de la tolerancia (±120 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2691,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),61.608.404-6,Instituto Nacional del Cáncer (INC),CORRECTIVA PROGRAMADA,ccarrasquel,INC-156473,2024-10-16T13:19:00.000Z,2024-10-16 10:19:00,120,16/10/2024 08:00,16/10/2024 10:24,true,,114,30,0,0,30,0.2083,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2692,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,REQUERIMIENTO DEL CLIENTE,ssalice,,2024-10-16T15:23:00.000Z,2024-10-16 12:23:00,60,16/10/2024 09:30,16/10/2024 12:24,false,2024-10-16 13:23:00,60,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (174 min) difiere de duration_minutes (60 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2693,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,aecheverria,Linac-154325,2024-10-17T09:30:00.000Z,2024-10-17 06:30:00,120,17/10/2024 06:30,17/10/2024 08:30,true,,0,120,0,0,120,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2694,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA PROGRAMADA,jecheverria,,2024-10-17T10:22:00.000Z,2024-10-17 07:22:00,120,17/10/2024 06:20,17/10/2024 07:28,true,,0,68,0,0,68,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2695,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA PROGRAMADA,mabreu,Linac-152171,2024-10-19T20:30:00.000Z,2024-10-19 17:30:00,120,19/10/2024 08:00,19/10/2024 20:45,false,2024-10-19 19:30:00,0,0,120,0,120,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (765 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2696,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,96.770.100-9,CLINICA ALEMANA DE SANTIAGO,CORRECTIVA NO PROGRAMADA,mabreu,Linac-152171,2024-10-21T12:40:00.000Z,2024-10-21 09:40:00,120,21/10/2024 06:00,21/10/2024 09:43,false,2024-10-21 11:40:00,120,0,0,0,0,0.0000,false,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (223 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2697,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,,ccarrasquel,Linac-153935,2024-10-21T13:57:00.000Z,2024-10-21 10:57:00,,21/10/2024 08:00,21/10/2024 11:02,false,,0,0,0,0,0,0.0000,false,PARTIAL_ESTIMATE,CALCULATED_WITH_WARNINGS,"hora de término reportada descartada: duration_minutes inválido, no se puede contrastar plausibilidad",46,Baja,warning,"start_time válido (+25) | duration_minutes ausente, cero o negativo (+0) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad parcial (falta tipo de tarea o técnico) (+5)"
2698,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),61.606.500-9,HOSPITAL CARLOS VAN BUREN (SSVSA),CORRECTIVA NO PROGRAMADA,aecheverria,Linac-154325,2024-10-23T11:32:00.000Z,2024-10-23 08:32:00,120,23/10/2024 06:20,23/10/2024 08:30,true,,0,130,0,0,130,1.0000,true,EXACT_REPORTED_START_END,CALCULATED,,86,Alta,success,"start_time válido (+25) | duration_minutes válido (+25) | hora de término reportada y validada (plausible contra duration_minutes) (+15) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2699,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,aecheverria,Linac-109374,2024-10-25T20:46:00.000Z,2024-10-25 17:46:00,120,25/10/2024 15:10,25/10/2024 19:30,false,2024-10-25 19:46:00,44,76,0,0,76,0.6333,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (260 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
2700,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,81.698.900-0,UC CHRISTUS - CECA,CORRECTIVA PROGRAMADA,mabreu,Linac-109374,2024-10-26T12:33:00.000Z,2024-10-26 09:33:00,120,26/10/2024 08:00,26/10/2024 14:35,false,2024-10-26 11:33:00,0,0,120,0,120,1.0000,true,ESTIMATED_FROM_START_DURATION,CALCULATED,hora de término reportada descartada: lapso reportado (395 min) difiere de duration_minutes (120 min) más allá de la tolerancia (±60 min),76,Media,info,"start_time válido (+25) | duration_minutes válido (+25) | hora de término estimada (start_time + duration_minutes) (+5) | calendario laboral configurado pero sin validar con negocio (default) (+8) | feriados: solo fechas fijas, archivo example incompleto (+3) | trazabilidad completa (cliente, tipo de tarea, técnico) (+10)"
