used_part_id,fieldbeat_task_id,zendesk_ticket_id,part_name,raw_part_identifier,normalized_part_identifier,dolibarr_product_id,dolibarr_ref,dolibarr_barcode,dolibarr_label,match_method,match_confidence,match_status,needs_manual_review,candidate_dolibarr_product_ids
1075|3|0|,1075,,Filtro principal Canister,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1075|2|0|,1075,,Filtro de bomba succión de sueros,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1077|2|0|31800000643,1077,,Filtro superior DUG B SP 519 H14,31800000643,31800000643,,,,,NONE,0,NO_MATCH,true,
1078|8|0|1541653,1078,,"Drift tube assembly , FRU viton",1541653,1541653,11855,1541653,,"DRIFT TUBE ASSY, FRU, VITON",REF_EXACT,1,MATCHED,false,
1078|10|0|1515098,1078,,Gun. Ion pum Spare,1515098,1515098,10374,1515098,,ION PUMP - SPARE,REF_EXACT,1,MATCHED,false,
1078|9|0|45133400146,1078,,"Slittless flight tube, service spare kit",45133400146,45133400146,11837,45133400146,,Slitless flight tube kit,REF_EXACT,1,MATCHED,false,
1078|7|0|1538261,1078,,"FRU Kit, Flight tube drive asssy ",1538261,1538261,11854,1538261,,"FRU KIT, FLIGHT TUBE DRIVE",REF_EXACT,1,MATCHED,false,
1082|2|0|1534958,1082,,kit motor,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
1084|2|0|N/C,1084,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1086|2|0|,1086,,Nuez,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1087|2|0|1534958,1087,,"(8) Kit, Spares, Leaf Motors",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
1090|2|0|22222,1090,,Repuesto 1,22222,22222,,,,,NONE,0,NO_MATCH,true,
1093|2|0|Sin part number,1093,,Insumo,Sin part number,SINPARTNUMBER,,,,,NONE,0,NO_MATCH,true,
1094|2|0|No aplica,1094,,Insumo,No aplica,NOAPLICA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1095|2|0|n/c,1095,,n/C,n/c,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1096|2|0|N/C,1096,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1099|3|0|1533330,1099,,"Fru, Z motor brush Set",1533330,1533330,,,,,NONE,0,NO_MATCH,true,
1099|2|0|1500443,1099,,LED PCB Rev. 2,1500443,1500443,11164,1500443_02,,PCB Assy Led Control,REF_LIKE,0.5,MATCHED,true,
1100|2|0|,1100,,"2 x Panqueques, 1 Kit telemetro, 1 DLG PCB, 1 DIE RHB ",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1103|2|0|,1103,,Monitor ViewSonic,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1104|2|0|1538489,1104,,"PCB assy, DLG and Diaphragm Drive",1538489,1538489,,,,,NONE,0,NO_MATCH,true,
1105|2|0|N/A,1105,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1106|2|0|BJ4853.228.01,1106,,Cable X30B-X43,BJ4853.228.01,BJ485322801,11851,BJ4853.228.01,,CABLE X30B - X43,REF_EXACT,1,MATCHED,false,
1108|2|0|45133904034,1108,,PCB Assy motor therm,45133904034,45133904034,10399,45133904034,,PCB ASSY MOTOR THER,REF_EXACT,1,MATCHED,false,
1111|2|0|1014474,1111,,cable assy sw1/sw2,1014474,1014474,11677,1014474,,Cable Assy sw1/sw2 T,REF_EXACT,1,MATCHED,false,
1113|2|0|,1113,,Tapete antiresbalante de identificación,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1118|2|0|N/C,1118,,"Grasa EP-2, limpia contacto, wd-40",N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1121|2|0|No hsy,1121,,No hay,No hsy,NOHSY,,,,,NONE,0,NO_MATCH,true,
1122|2|0|No hay,1122,,No hay,No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
"1126|2|0|1006860
1538361
45133400146",1126,,"Dos Bombas Ionicas
Un Drift Tube 
un Fly Tube
sellos de Drift Tube","1006860
1538361
45133400146",1006860153836145133400146,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10964|11837
1127|2|0|1006737,1127,,pcb sib,1006737,1006737,12071,1006737_usado,,SIB PCB,REF_LIKE,0.5,MATCHED,true,
"1130|2|0|45133354085
1008461
45133908044
1015459
1013485",1130,,"Mother board
Control Processor PCB
Serial link Isolation PCB
Linac Interface PCB
Cable Sata","45133354085
1008461
45133908044
1015459
1013485",4513335408510084614513390804410154591013485,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,11999|12001
1131|2|0|N/A,1131,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1132|3|0|1016474,1132,,2 dlg brake,1016474,1016474,11873,1016474_usado,,"KIT, SPARES, DLG BRAKE",REF_LIKE,0.5,MATCHED,true,
1132|2|0|1534958,1132,,Leaf Motor,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
1133|3|0|1016641,1133,,"ASSY, ACCESORY PCB & BRACKET",1016641,1016641,10762,1016641,,Assy Accessory PCB and Bracket,REF_EXACT,1,MATCHED,false,
1133|5|0|1015075 / 1015076,1133,,(2) CABLE RETRACTILE SK25A Y SK25B,1015075 / 1015076,10150751015076,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10958|10957
1133|4|0|1018559,1133,,"(2) ASSY, BRACKET & FAN",1018559,1018559,10724,1018559,,"ASSY, BRACKET & FAN",REF_EXACT,1,MATCHED,false,
1133|7|0|CR2032,1133,,(2) Pilas,CR2032,CR2032,,,,,NONE,0,NO_MATCH,true,
1133|2|0|1023830,1133,,"Assembly, 160MLC PSU, UR SOLUTION",1023830,1023830,,,,,NONE,0,NO_MATCH,true,
1133|6|0|1531145,1133,,"ASSY, FAN 70X70X15MM ",1531145,1531145,11145,1531145,,"Assy, Fan 70x70x15mm",REF_EXACT,1,MATCHED,false,
1141|3|0|45133307890,1141,,IPCU,45133307890,45133307890,10423,45133307890,,ION PUMP PSU (IPCU),REF_EXACT,1,MATCHED,false,
1141|4|0|EL469506,1141,,Framegrabber for Iview,EL469506,EL469506,,,,,NONE,0,NO_MATCH,true,
1141|2|0|1016474,1141,,(2) DLG Brake,1016474,1016474,11873,1016474_usado,,"KIT, SPARES, DLG BRAKE",REF_LIKE,0.5,MATCHED,true,
1142|2|0|NA,1142,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1143|2|0|45133164412,1143,,Potenciómetro single turn 66575-ZUP-203,45133164412,45133164412,10990,4513316441202U,,"Potentiometer, 20k, 1 turn Fine",REF_LIKE,0.5,MATCHED,true,
1146|2|0|numero de parte del repuesto,1146,,nombre del repuesto usado,numero de parte del repuesto,NUMERODEPARTEDELREPUESTO,,,,,NONE,0,NO_MATCH,true,
1149|2|0|1014474,1149,,CABLE ASSY SW1/SW2,1014474,1014474,11677,1014474,,Cable Assy sw1/sw2 T,REF_EXACT,1,MATCHED,false,
1153|2|0|1502613,1153,,telemetro laser,1502613,1502613,10994,1502613,,Laser ODI Spares Kit,REF_EXACT,1,MATCHED,false,
1158|2|0|No hay,1158,,"Grasa EP2, aceite liviano. ",No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1159|2|0|,1159,,"Grasa EP2, paños de limpieza. ",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1161|2|0|Diode 1018874.,1161,,2 diodos de Rf. Thyratron usada.   PCB SIB usada.,Diode 1018874.,DIODE1018874,11757,1018874,,"Diode, SI 1N416CM-D023",REF_LIKE,0.5,MATCHED,true,
1163|2|0|MG6363.,1163,,Magnetron usado.,MG6363.,MG6363,,,,,NONE,0,NO_MATCH,true,
1167|2|0|128284,1167,,Cable Profibus de Motor Jeringa,128284,128284,11849,128284,,Cavo 0975 254 101/5M,REF_EXACT,1,MATCHED,false,
1169|3|0|1538489,1169,,"Sur: Pcb assy, dlg and diaphragm drive cant 1",1538489,1538489,,,,,NONE,0,NO_MATCH,true,
1169|2|0|1016474,1169,,"Nor: Kit, spares, dlg brake cant:2",1016474,1016474,11873,1016474_usado,,"KIT, SPARES, DLG BRAKE",REF_LIKE,0.5,MATCHED,true,
1170|3|0|1016474,1170,,(2) DLG Brakes,1016474,1016474,11873,1016474_usado,,"KIT, SPARES, DLG BRAKE",REF_LIKE,0.5,MATCHED,true,
1170|2|0|1020890,1170,,Motor Drive PSU Assy,1020890,1020890,,,,,NONE,0,NO_MATCH,true,
1173|5|0|,1173,,(1) Diaphragms Brake,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1173|4|0|,1173,,"(2) Leaf Motor, Kit",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1174|2|0|,1174,,kits upgrade monaco 5.51.10,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1176|2|0|N/A,1176,,Mónaco 5.51.10 upgrade kit,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1177|2|0|S/N Parte.,1177,,CARBONES PARA MOTOR,S/N Parte.,SNPARTE,,,,,NONE,0,NO_MATCH,true,
1178|2|0|No hay,1178,,"Grasa EP2, Paños de limpieza. ",No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1179|2|0|1540453,1179,,BMDM Upgrade KIT,1540453,1540453,,,,,NONE,0,NO_MATCH,true,
"1181|2|0|4513 332 6475
4513 332 644304
1015075
1015076
81130242521
4513 331 7881
4513 331 8864
4513 331 6442301",1181,,"nut: 04
motor assembly: 04
cable retráctil sk26A: 01
cable retráctil sk26B: 01
tornillo leadscrew: 04
pot fine: 02
pot checo and coarse: 08
filtro de Agua: 02
grasa EP2
wd-40
Aire comprimido.
","4513 332 6475
4513 332 644304
1015075
1015076
81130242521
4513 331 7881
4513 331 8864
4513 331 6442301",4513332647545133326443041015075101507681130242521451333178814513331886445133316442301,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,10958|10957|11606|10981|10835
1182|2|0|N/C,1182,,N/C,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1183|2|0|No,1183,,No,No,NO,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1184|2|0|No hay,1184,,Grasa Ep2.,No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1186|2|0|,1186,,Disco duro,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1188|2|0|,1188,,Soporte de Jeringa 50ml,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1189|2|0|1532627,1189,,FRU GUN FILAMENT PSU,1532627,1532627,11681,1532627,,"FRU,GUN FILA PSU",REF_EXACT,1,MATCHED,false,
1191|2|0|1006737,1191,,PCB ASSY SIB,1006737,1006737,12071,1006737_usado,,SIB PCB,REF_LIKE,0.5,MATCHED,true,
1193|2|0|SN,1193,,fusible D2 10A/320/ NR2 Diodos de Poder,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1197|2|0|N/A,1197,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1199|2|0|N/A,1199,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1200|2|0|1540383,1200,,"spare kit, BMDM update",1540383,1540383,11733,1540383,,"SPARES KIT, BMDM F/W UPDATE",REF_EXACT,1,MATCHED,false,
1201|3|0|1541718,1201,,Motor Panqueque,1541718,1541718,11595,1541718,,"FRU, Pancake Motor Assembly",REF_EXACT,1,MATCHED,false,
1201|2|0|45133302611,1201,,(2) Gear Box,45133302611,45133302611,10996,45133302611,,"Gearbox and brake assembly, front",REF_EXACT,1,MATCHED,false,
1202|2|0|n/a,1202,,n/a,n/a,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1203|2|0|,1203,,kits upgrade monaco,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1206|2|0|No hay,1206,,No hay,No hay,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1207|2|0|13101900,1207,,"PCB ASSY, WEDGE CONTROL ",13101900,13101900,,,,,NONE,0,NO_MATCH,true,
1210|2|0|,1210,,elementos de limpieza en sitio,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1211|2|0|N/A,1211,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1212|2|0|45133304800,1212,,Electron gun subassembly.,45133304800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_EXACT,1,MATCHED,false,
1214|2|0|1527044,1214,,"programmed pcb assy, router",1527044,1527044,,,,,NONE,0,NO_MATCH,true,
1215|3|0|1006737,1215,,SIB PCB,1006737,1006737,12071,1006737_usado,,SIB PCB,REF_LIKE,0.5,MATCHED,true,
1216|2|0|1510260,1216,,panel XVI,1510260,1510260,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,11815|11920|10702|10703
1219|2|0|No hay.,1219,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1222|2|0|SN,1222,,baterias de 12 VDC,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1223|2|0|1017632,1223,,CCU PCB,1017632,1017632,11872,1017632_usado,,PCB ASSY CAMERA CCU,REF_LIKE,0.5,MATCHED,true,
1224|2|0|SN,1224,,"fusible 0,5 amp.",SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1226|2|0|1017632,1226,,CCU PCB,1017632,1017632,11872,1017632_usado,,PCB ASSY CAMERA CCU,REF_LIKE,0.5,MATCHED,true,
1227|2|0|NA,1227,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1229|2|0|NA,1229,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1230|2|0|NA,1230,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1231|2|0|NA,1231,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1233|2|0|1017632,1233,,CCU PCB,1017632,1017632,11872,1017632_usado,,PCB ASSY CAMERA CCU,REF_LIKE,0.5,MATCHED,true,
1234|2|0|No hay.,1234,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1235|2|0|n/A,1235,,Halógeno lamp 8V 50W,n/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1238|2|0|1538489,1238,,"PCB Assy, DLG and Diaphragm Drive",1538489,1538489,,,,,NONE,0,NO_MATCH,true,
1239|2|0|N/A,1239,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1241|2|0|No hay.,1241,,No hay.,No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1242|2|0|NA,1242,,Cintas de respaldo Nr 8,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1244|2|0|NA,1244,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1245|2|0|1527814,1245,,Fuente de Poder bombas Ionicas IPCU CTRL ELEKTA,1527814,1527814,11929,1527814,,"PSU, ION PUMP",REF_EXACT,1,MATCHED,false,
1246|2|0|,1246,,Fusible 10A/32Vp,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1247|2|0|,1247,,Fusible de 10A/32Vp,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1248|2|0|1536393,1248,,emergency down drive module,1536393,1536393,12037,1536393,,"FRU,EMERGENCY DOWN DRIVE MODULE",REF_EXACT,1,MATCHED,false,
1249|2|0|,1249,,Servidor Direct Storage y LTO de cinta,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1250|2|0|n/a,1250,150655,n/a,n/a,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1252|2|0|1010925,1252,719418,"screen assy, head   (crosswire)",1010925,1010925,12034,1010925_usado,,Screen assembly crosswire Agility Head,REF_LIKE,0.5,MATCHED,true,
1253|2|0|N/C,1253,,"Limpia contacto, wd-40, grasa EP-2",N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1254|2|0|n/c,1254,,kitsch upgrade monaco 5.51.10,n/c,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1255|7|0|1511693 02,1255,465221,FRU CHARGING HIGH VOLTAGE CAB,1511693 02,151169302,11489,1511693,,CHARGING HIGH VOLTAGE CABLE,REF_LIKE,0.5,MATCHED,true,
1255|6|0|1519710 01,1255,465221,FRU FIR HT CABLE,1519710 01,151971001,11574,1519710,,"FRU, HT CABLE, cable assembly, Transformer M2, M4 -Magnetron",REF_LIKE,0.5,MATCHED,true,
1261|3|0|45133298035,1261,549574,cable modulator/gun,45133298035,45133298035,11128,45133298035,,"CABLE,MODULATOR/GUN.",REF_EXACT,1,MATCHED,false,
1261|2|0|45133308790,1261,549574,transformer gun,45133308790,45133308790,10970,45133308790,,TRANSFORMADOR GUN,REF_EXACT,1,MATCHED,false,
1261|4|0|351372100645P,1261,549574,resistor 330R +/- 5%,351372100645P,351372100645P,12010,351372100645P,,Resistor 330R +/- 5%,REF_EXACT,1,MATCHED,false,
1262|2|0|1011035,1262,,Motor Z Precise Table,1011035,1011035,,,,,NONE,0,NO_MATCH,true,
1264|2|0|N/A,1264,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1267|2|0|No hay.,1267,,"Grasa EP2, aceite liviano y paños de limpieza",No hay.,NOHAY,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1269|4|0|45133411940,1269,434875,Long (upper) roller-blind assembly (1),45133411940,45133411940,,,,,NONE,0,NO_MATCH,true,
1269|5|0|451362610002,1269,434875,Longitudinal drive belt  (2),451362610002,451362610002,11043,451362610002L,,"Longitudinal Drive Belt, timing#6T5/1215",REF_LIKE,0.5,MATCHED,true,
1269|3|0|4513341184601H,1269,434875,"cable assy, pl5 to S  (1)",4513341184601H,4513341184601H,11694,45133411846,,"CABLE ASSY, PL5 TO SK5A",REF_LIKE,0.5,MATCHED,true,
1271|2|0|1534958,1271,100033,kit motor spares,1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
1274|2|0|N/A,1274,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1275|2|0|n/a,1275,475970,"Grasa Ep2
Limpia contactos",n/a,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1281|3|0|1527044,1281,564323,"Programmed PCB assy, router",1527044,1527044,,,,,NONE,0,NO_MATCH,true,
1281|2|0|1017632,1281,564323,"PCB assy, camera CCU",1017632,1017632,11872,1017632_usado,,PCB ASSY CAMERA CCU,REF_LIKE,0.5,MATCHED,true,
1282|2|0|45133304800,1282,,Gun Assy,45133304800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_EXACT,1,MATCHED,false,
1283|2|0|1502613,1283,808668,Telemetro Laser,1502613,1502613,10994,1502613,,Laser ODI Spares Kit,REF_EXACT,1,MATCHED,false,
1284|2|0|NA,1284,532379,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1286|2|0|N/A,1286,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1287|2|0|1531852,1287,315212,FRU XY Drive Unit,1531852,1531852,10372,1531852,,FRU XY DRIVE UNIT,REF_EXACT,1,MATCHED,false,
1290|2|0|45133302802,1290,674531,"motor assembly, pancake",45133302802,45133302802,10997,45133302802,,"Motor assembly, pancake",REF_EXACT,1,MATCHED,false,
1293|2|0|1006737,1293,000000000,SERVO INPUT BOARD (SIB),1006737,1006737,12071,1006737_usado,,SIB PCB,REF_LIKE,0.5,MATCHED,true,
1295|2|0|N/A,1295,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1301|2|0|1511862,1301,599574,"PCB ASSY, AI12 BIT, PROGRAMMED",1511862,1511862,10121,1511862,,"Analog input, 12-bit (AI12) version 2",REF_EXACT,1,MATCHED,false,
1302|2|0|N/A,1302,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1306|2|0|03-999-1290,1306,274725,"Hexa POD, Handheld Controller",03-999-1290,039991290,12067,03-999-1290,,Handheld Controller,REF_EXACT,1,MATCHED,false,
1307|2|0|64607 EFM,1307,00000,NR 2 LAMPARAS HALOGENO 8V 50 W OSRAM,64607 EFM,64607EFM,,,,,NONE,0,NO_MATCH,true,
1311|2|0|NA,1311,507391,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1312|2|0|NA,1312,290214,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1314|2|0|1502738,1314,285305,"Fru, thumbwheels pwb",1502738,1502738,11107,1502738,,"FRU,THUMBWHEEL PWB SIDE A.MKII",REF_EXACT,1,MATCHED,false,
1317|2|0|1502740,1317,285305,"fru, thumbwheel side B",1502740,1502740,11554,1502740,,Thumbwheel PWB Side B MKII,REF_EXACT,1,MATCHED,false,
1321|2|0|SN,1321,,NA,SN,SN,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1322|2|0|1547237,1322,368560,"kit, luminus proj assy and pcb led control",1547237,1547237,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,12086|10767
1324|3|0|1502613,1324,479892,"Mod Kit, Laser ODI Lamp",1502613,1502613,10994,1502613,,Laser ODI Spares Kit,REF_EXACT,1,MATCHED,false,
1330|2|0|1050661,1330,864151,detector cable A (C),1050661,1050661,11379,1050661,,Detector brake cable-B,REF_EXACT,1,MATCHED,false,
1331|2|0|n/a,1331,326756,n/a,n/a,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1332|2|0|NA,1332,375731,UPS AP,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1333|2|0|NA,1333,686250,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1335|2|0|1527814,1335,553258,Ion Pump IPCU,1527814,1527814,11929,1527814,,"PSU, ION PUMP",REF_EXACT,1,MATCHED,false,
1336|6|0|1006737,1336,508853,SIB PCB,1006737,1006737,12071,1006737_usado,,SIB PCB,REF_LIKE,0.5,MATCHED,true,
1336|5|0|1022473,1336,508853,Bending Magnet Assembly Repair Kit,1022473,1022473,11983,1022473,,Bending Magnet Assembly Repair Kit,REF_EXACT,1,MATCHED,false,
1338|3|0|1538489,1338,508853,Diaphragm/DLG PCB,1538489,1538489,,,,,NONE,0,NO_MATCH,true,
1338|2|0|1024939,1338,508853,Assy 40x40x10mm LED Projector FAN Heatsink,1024939,1024939,10776,1024939,,"ASSY, 40X40X10MM FAN, HEATSINK",REF_EXACT,1,MATCHED,false,
1340|3|0|45133304800,1340,,Electrón Gun Assy,45133304800,45133304800,10375,45133304800,,SL ELECTRON GUN ASSY,REF_EXACT,1,MATCHED,false,
1344|2|0|1534958,1344,844191,"Kit, spares leaf motor",1534958,1534958,11034,1534958,,Leaf motor spares kit,REF_EXACT,1,MATCHED,false,
1347|2|0|n/a,1347,903908,n/a,n/a,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1358|2|0|1038684 01,1358,481510,"PCB ASSY, BACKPLANE",1038684 01,103868401,,,,,NONE,0,NO_MATCH,true,
"1360|2|0|4513 332 6590
10104958
4513 332 7663
4513 332 7662
4513 332 6443
81130242521",1360,,"01 cámara lens
01 cámara mirror
01 proyector mirror
01 bean Spitzer mirror
01 motor assembly (lámina 17) 
01 tornillo leadscrew (lámina 17)
kit de limpieza para optica
grasa Ep2

","4513 332 6590
10104958
4513 332 7663
4513 332 7662
4513 332 6443
81130242521",451333265901010495845133327663451333276624513332644381130242521,,,,,REF_LIKE,0.5,AMBIGUOUS_MATCH,true,11570|11568|11571
1361|2|0|N/A,1361,,N/A,N/A,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1363|2|0|1538489,1363,318046,"DLG, PCB",1538489,1538489,,,,,NONE,0,NO_MATCH,true,
1364|2|0|,1364,20001502053,kits upgrade nss e integrity,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1368|2|0|1515098,1368,117327,bomba Ionica,1515098,1515098,10374,1515098,,ION PUMP - SPARE,REF_EXACT,1,MATCHED,false,
1369|2|0|4513317881,1369,779906,Potenciometros camilla Lado A,4513317881,4513317881,,,,,NONE,0,NO_MATCH,true,
1371|2|0|1534959,1371,148260,"Kit, spares, Leaf motor ",1534959,1534959,,,,,NONE,0,NO_MATCH,true,
1372|2|0|Mirror Assembly,1372,517136,1010848,Mirror Assembly,MIRRORASSEMBLY,,,,,NONE,0,NO_MATCH,true,
1376|2|0|,1376,665447,"Grasa Ep2
Limpia Contacto
Aire Comprimido",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1383|2|0|no hsy,1383,,no hay,no hsy,NOHSY,,,,,NONE,0,NO_MATCH,true,
1384|2|0|NA,1384,,NA,NA,NA,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1385|2|0|,1385,704250,Filtros de agua circuito interno,,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1390|2|0|4513 390 9025,1390,,tarjeta electrónica motor drive,4513 390 9025,45133909025,10944,45133909025,,MOTOR DRIVE PCB MLC (demux),REF_NORMALIZED_EXACT,0.85,MATCHED,false,
1391|2|0|N/C,1391,,fusible de 32V-10A,N/C,NC,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
1392|2|0|,1392,9999,"1- Panel Xvi (nueva generación)
2- Generador XRays
3- Mk6
4- 2 baterias para UPS EIM
5- Tarjeta PCB microsiwtch dd movimiento longitudinal XVi
6- motor movimiento longitudinal XVi
7- freno movimiento longitudinal XVi",,,,,,,PLACEHOLDER_REJECTED,0,PLACEHOLDER_VALUE,true,
